,PER,LOC,ORG,DATE,SWD_mean
bam,0.008979987185739446,0.012549573509204492,0.01664757768594427,,0.012725712793629404
bbj,0.008710762112059456,0.017252176934562158,0.010870243852878048,,0.012277727633166554
ewe,0.009586250459506118,0.009987658901081886,0.009533646413729002,,0.009702518591439002
fon,0.009906319503897976,0.014024280367266329,0.00947054729476804,,0.011133715721977447
hau,0.008946289075538516,0.014266351694459445,0.010648902265529614,,0.011287181011842526
ibo,0.008404482913647371,0.01431134318227123,0.009226162880622724,,0.010647329658847108
kin,0.01005603526300547,0.010053393474663608,0.009942972849785292,,0.010017467195818123
lug,0.010831159870576812,0.008767626290136832,0.010036478300207818,,0.00987842148697382
luo,0.010081266287670587,0.009329700736998348,0.014324188946375216,,0.01124505199034805
mos,0.009572698285410297,0.013052833231995464,0.011341607822032529,,0.011322379779812763
nya,0.007922609176603146,0.01163418264422944,0.010160521284888091,,0.009905771035240226
pcm,0.008054961957896012,0.010235166108941485,0.011574224265132216,,0.00995478411065657
sna,0.00932691616799275,0.014404172240574553,0.010952702602480713,,0.011561263670349339
swa,0.010258978050842416,0.008758436138123216,0.012860238139182911,,0.010625884109382847
tsn,0.00969640335006261,0.010509544872547849,0.009773913170647575,,0.009993287131086012
twi,0.00723349119471095,0.009185609917949478,0.00845708120323252,,0.008292060771964316
wol,0.00848382322692487,0.015123770550417248,0.00927991136086348,,0.010962501712735198
xho,0.013462811619319837,0.018078238843372674,0.011449543410890328,,0.014330197957860946
yor,0.013703242761948786,0.022651311703157262,0.013293468726260471,,0.01654934106378884
zul,0.01079261788072472,0.011585671027205535,0.00950848188585951,,0.010628923597929921
