,DATE,ORG,PER,LOC,Mean
lug,0.9091270327394555,0.8327074098949169,0.6430839190571356,0.898652870915308,0.820892808151704
nya,0.8597373047942001,0.8485983789064934,0.6870056293217779,0.8850614650974521,0.8201006945299808
kin,0.9016865482269477,0.8307107357887188,0.6199098703650714,0.8802117038569298,0.808129714559417
sna,0.9098506913352267,0.822016667766034,0.6600039056856399,0.820361422550337,0.8030581718343094
luo,0.8678275159829424,0.7992731123641635,0.6486202867951324,0.8817793234155011,0.7993750596394349
zul,0.8956084443962538,0.8247550052263926,0.6467001844986432,0.8222727489893814,0.7973340957776678
twi,0.8138442916432707,0.8512375982248573,0.641115145929514,0.8311529632930489,0.7843374997726726
hau,0.8631576747054512,0.8330010197552451,0.6275789155374992,0.7867239316194342,0.7776153854044074
xho,0.9139399177324122,0.7937009243638827,0.5878992418640191,0.7863825644234587,0.7704806620959432
ibo,0.8800964965096228,0.7254631857781134,0.6202401642407761,0.8373692724431635,0.765792279742919
bam,0.8324119984998607,0.7277883147525678,0.6190820869746614,0.8161368821777443,0.7488548206012086
tsn,0.8689925568606601,0.8080314943280402,0.576044035515569,0.7220897257943363,0.7437894531246514
wol,0.7915866967627095,0.8068438899046892,0.6349692341421306,0.7404979464634419,0.7434744418182427
swa,0.7550686251073948,0.7873242127185648,0.6210109911213736,0.8020542241101296,0.7413645132643657
mos,0.7187258245585538,0.7401147629479674,0.5665926340891791,0.7667858758938452,0.6980547743723864
ewe,0.7048830581276724,0.7603631002762447,0.555524517703358,0.7197209253205236,0.6851229003569497
pcm,0.6125912620171067,0.7103862071415988,0.6443660446253475,0.7231205777939185,0.6726160228944928
fon,0.6431395658806602,0.7495781653261337,0.5553456641037087,0.7335538714767158,0.6704043166968046
bbj,0.6611951702254082,0.6943296007543344,0.5796290228457975,0.6279152011395223,0.6407672487412656
yor,0.6851383327126281,0.6873053517474654,0.5074661776308657,0.6404324769382267,0.6300855847572965
