,PER,LOC,ORG,DATE,SWD_mean
bam,0.006066985051802476,0.008363908419596555,0.008546580920665292,,0.007659158130688108
bbj,0.006414987184598431,0.008876072531847967,0.0055067046068870695,,0.006932588107777822
ewe,0.006129623960077879,0.008112850464385701,0.005111043837587204,,0.006451172754016928
fon,0.006349602299451362,0.0077742389726154215,0.006043968948688416,,0.0067226034069184
hau,0.00582297487062533,0.009455931844058796,0.006356123878958897,,0.007211676864547674
ibo,0.005298126634443179,0.008272110137113486,0.004518220992395072,,0.006029485921317246
kin,0.006328470669359376,0.005680198676145665,0.004711949898137391,,0.005573539747880811
lug,0.005826659667945933,0.005952936815447174,0.007890872912867053,,0.00655682313208672
luo,0.00624924150224615,0.005786243887996534,0.0055199112916852755,,0.005851798893975986
mos,0.006185248605106608,0.007613668314661481,0.004937591058933322,,0.006245502659567137
nya,0.007511204977618036,0.00802473774729151,0.005240344845333311,,0.006925429190080952
pcm,0.006304735298272135,0.006242471786663373,0.007176434360189887,,0.006574547148375132
sna,0.005937189021096856,0.008466199928534479,0.005501368043951516,,0.00663491899786095
swa,0.006617704651034728,0.005137948614446941,0.0065879190296982415,,0.006114524098393304
tsn,0.0068746137903872295,0.007457483278358268,0.005152461463239888,,0.006494852843995129
twi,0.005731773183924815,0.005974262224299309,0.004039184894736536,,0.005248406767653553
wol,0.005074768907888938,0.009061247652425664,0.0055394705320850335,,0.006558495697466545
xho,0.007990309962224273,0.00860346639456111,0.0063150263044917665,,0.00763626755375905
yor,0.006558812882303755,0.009195436670324852,0.0051067149202026485,,0.006953654824277085
zul,0.007339157275055186,0.008736439062886348,0.005032141158153536,,0.007035912498698356
