,DATE,LOC,ORG,PER,Mean
sna,0.9260789125099195,0.7706794549385569,0.8806622109793464,0.6737189808231662,0.8127848898127473
lug,0.8171109196988359,0.8961286019165693,0.861840422492009,0.6493519272744889,0.8061079678454758
kin,0.8574079008332816,0.8837115954405261,0.8673519428028283,0.611978713975068,0.8051125382629261
ibo,0.907008380889408,0.8066894550775358,0.82678864615889,0.674853856281953,0.8038350846019467
twi,0.8193888676802169,0.8295538970882896,0.9049579466385373,0.6522265720804735,0.8015318208718794
luo,0.8239892839407873,0.8609883512341653,0.8775789459482232,0.6347704667001346,0.7993317619558276
nya,0.8301546568347422,0.8125264953646869,0.8941920664727193,0.6433728287971269,0.7950615118673188
zul,0.8403606746891977,0.7618398416860689,0.847861292961252,0.680715594646909,0.7826943509958568
xho,0.9158567178503364,0.6825676734285694,0.8319157543818885,0.6796593910342477,0.7774998841737605
swa,0.7694658663095234,0.8463157738622346,0.8478975730809825,0.6158093180482686,0.7698721328252522
tsn,0.8657661697468211,0.6858382722192079,0.850334027008166,0.6312577728289993,0.7582990604507985
hau,0.8328035253680611,0.6718499214879089,0.8407336237824955,0.66458347550318,0.7524926365354113
wol,0.799949959014907,0.6813766119462992,0.8377259882246829,0.6600338231503861,0.7447715955840687
mos,0.7318247627939792,0.7294963854927696,0.8392068551781793,0.653796887115858,0.7385812226451965
bam,0.7742048720303728,0.7310649124216523,0.754553964219126,0.6496789394500185,0.7273756720302924
ewe,0.6452153264879745,0.7685546040521193,0.8386913052607333,0.6287647647506245,0.7203065001378629
pcm,0.5467310688779285,0.7779517105256838,0.8142993255356552,0.6179999844238298,0.6892455223407743
fon,0.7149853370088306,0.640145515985037,0.7877179784455332,0.6082466406011872,0.687773868010147
yor,0.7284026968779196,0.5276325091224354,0.8222595581523449,0.5786199615404152,0.6642286814232787
bbj,0.6539349607180776,0.4625553365885831,0.671040943311582,0.6607995958222205,0.6120827091101158
