,DATE,PER,LOC,ORG
bam,0.9685573577880859,0.9802923202514648,0.9489943385124207,0.9662177562713623
bbj,0.9649955034255981,0.9826511740684509,0.9344643354415894,0.984853982925415
ewe,0.9617629647254944,0.9855924248695374,0.9597097039222717,0.9856237769126892
fon,0.9625569581985474,0.9866423010826111,0.9338681697845459,0.9828808307647705
hau,0.9560145139694214,0.9834268093109131,0.9191125631332397,0.9731284379959106
ibo,0.9878678917884827,0.986028254032135,0.949308454990387,0.9867148399353027
kin,0.9815184473991394,0.9856630563735962,0.9734805822372437,0.9895753264427185
lug,0.9657682180404663,0.9964359998703003,0.9712573289871216,0.9593504667282104
luo,0.9784016609191895,0.9820157289505005,0.9681057333946228,0.9803532958030701
mos,0.9545006155967712,0.9871795177459717,0.9493402242660522,0.9841426014900208
nya,0.977627158164978,0.988756000995636,0.9586005210876465,0.9883720278739929
pcm,0.9251633286476135,0.987842321395874,0.9639607667922974,0.9668489694595337
sna,0.9854776859283447,0.9871519804000854,0.9497137665748596,0.9852955937385559
swa,0.9293311238288879,0.9817889332771301,0.9690324664115906,0.965811550617218
tsn,0.9830040335655212,0.9876041412353516,0.9575192928314209,0.9789594411849976
twi,0.9745088219642639,0.9870142340660095,0.971770167350769,0.9888833165168762
wol,0.9801123142242432,0.9860975742340088,0.9430404901504517,0.9833741188049316
xho,0.9848560094833374,0.9835785627365112,0.9444760680198669,0.9807604551315308
yor,0.9717963337898254,0.9774336218833923,0.935104250907898,0.9855201840400696
zul,0.9815872311592102,0.9828670620918274,0.9551417827606201,0.987496018409729
