,DATE,PER,LOC,ORG
bam,0.9787659049034119,0.9802363514900208,0.9569011926651001,0.9697547554969788
bbj,0.9641748070716858,0.9787657260894775,0.9301546216011047,0.9785864353179932
ewe,0.9623932838439941,0.9730361104011536,0.9651061296463013,0.9844712018966675
fon,0.9644623398780823,0.9788908362388611,0.9421078562736511,0.9845492243766785
hau,0.9374001026153564,0.9758844375610352,0.9432350397109985,0.974978506565094
ibo,0.9893144369125366,0.9813570380210876,0.9343869090080261,0.9842100739479065
kin,0.9817630648612976,0.9769574403762817,0.9788225293159485,0.988441526889801
lug,0.9678424000740051,0.97938072681427,0.9783002138137817,0.9751905798912048
luo,0.9813104867935181,0.9735798239707947,0.9738305807113647,0.9784764051437378
mos,0.9538173675537109,0.9824894070625305,0.9526206851005554,0.9837242960929871
nya,0.9704702496528625,0.9838629364967346,0.9485167860984802,0.9872009754180908
pcm,0.905651330947876,0.9796346426010132,0.9703910946846008,0.9543363451957703
sna,0.9843681454658508,0.9830283522605896,0.9587445259094238,0.9818297624588013
swa,0.9221685528755188,0.9702316522598267,0.9653137922286987,0.9659252762794495
tsn,0.9785684943199158,0.9801656007766724,0.9652759432792664,0.9776861071586609
twi,0.9766425490379333,0.981431782245636,0.9768227338790894,0.9902124404907227
wol,0.9790878891944885,0.9822548627853394,0.9361129999160767,0.9762681722640991
xho,0.9808362126350403,0.9645054936408997,0.9550671577453613,0.9768815040588379
yor,0.972142219543457,0.9735324382781982,0.9380092024803162,0.9764178991317749
zul,0.9763311147689819,0.975394070148468,0.9617242813110352,0.9880481362342834
