,PER,ORG,LOC,DATE
bam,0.9984591007232666,0.9960493445396423,0.997899055480957,
bbj,0.9979116916656494,0.9967666864395142,0.9950405955314636,
ewe,0.9984456896781921,0.9979110360145569,0.9969645738601685,
fon,0.9983919262886047,0.9976280331611633,0.996764063835144,
hau,0.9984309077262878,0.997234046459198,0.9954025745391846,
ibo,0.9986750483512878,0.9980976581573486,0.9971893429756165,
kin,0.9985997676849365,0.9984536170959473,0.9980244040489197,
lug,0.998590886592865,0.9971073865890503,0.997151255607605,
luo,0.9988229870796204,0.9971654415130615,0.9980690479278564,
mos,0.9988458156585693,0.9983952045440674,0.9976212382316589,
nya,0.9992464780807495,0.9982722997665405,0.9981188774108887,
pcm,0.9988777041435242,0.995959460735321,0.9970384836196899,
sna,0.9985430240631104,0.9985139966011047,0.9979308843612671,
swa,0.9983970522880554,0.997093915939331,0.9947981238365173,
tsn,0.9987742304801941,0.9984274506568909,0.9970519542694092,
twi,0.9988477230072021,0.9985113143920898,0.9978076219558716,
wol,0.9987953901290894,0.9979788064956665,0.997535228729248,
xho,0.9979900121688843,0.9982179999351501,0.9974445700645447,
yor,,0.9977177381515503,0.9947444796562195,
zul,0.9983261823654175,0.9984589219093323,0.9976297616958618,
