Language,Cosine_Similarity
lug,0.965642
kin,0.9614249
xho,0.9613419
zul,0.95981926
nya,0.92901033
sna,0.923463
luo,0.907938
tsn,0.9019424
hau,0.8839412
wol,0.8727195
ibo,0.8558019
ewe,0.84627885
twi,0.84362864
bam,0.84103954
mos,0.8185799
swa,0.7749129
pcm,0.7475672
fon,0.71835184
yor,0.71385205
bbj,0.68538874
