,LOC,PER,DATE,ORG,Mean
luo,0.9999801879216191,0.9998013064919291,0.9999356313715164,0.9999329922137451,0.9999125294997024
wol,0.9999329545823584,0.9997364738936171,0.9999727500047727,0.999968993808999,0.9999027930724368
sna,0.9999674947635522,0.9997240616906156,0.9999748875506692,0.9999422990466054,0.9999021857628605
kin,0.9999734710020934,0.9997549642498952,0.9999560688446868,0.9999225802679692,0.9999017710911611
ibo,0.9999311113130436,0.9997647460159332,0.9999603412517194,0.9999494251834237,0.9999014059410299
nya,0.999946552549339,0.9997435050429231,0.999936299985134,0.9999644719750265,0.9998977073881057
tsn,0.9999391389515151,0.9997701879743174,0.9999549545353781,0.9999168841473443,0.9998952914021386
zul,0.9999289999415273,0.9997479755184089,0.9999170473692996,0.9999479819765245,0.99988550120144
yor,0.9999196279551844,0.9996950237015141,0.9999352907240638,0.9999561151394067,0.9998765143800423
ewe,0.9999549930232834,0.999727507116608,0.9998420777688738,0.999956860472618,0.9998703595953458
xho,0.9999179595911059,0.9997927053381656,0.9999036137210731,0.9998526245642176,0.9998667258036407
mos,0.9999272195829723,0.9997453812612718,0.9998156156379361,0.9999511064021743,0.9998598307210886
lug,0.9999563647054649,0.9997695413541201,0.9998222408489584,0.9998818897297,0.9998575091595608
bam,0.9999289717672026,0.9997030264022806,0.9997113019858689,0.9998730172292859,0.9998040793461596
swa,0.9999724583420042,0.9997868473883192,0.9998367960848737,0.9995832779926235,0.9997948449519551
bbj,0.9998469089129143,0.9997863886656975,0.9991412599935104,0.9998167213055074,0.9996478197194074
twi,0.9998391279015326,0.9994750112341354,0.9992894346766876,0.9999695282838208,0.9996432755240441
pcm,0.9996071551881244,0.9989237931541889,0.9997359608857667,0.9998027473285045,0.9995174141391461
fon,0.9971503252078995,0.9997826744893837,0.9998181035638436,0.9996441851109049,0.9990988220930079
hau,0.9991015982858146,0.999081650770215,0.983247597750446,0.9986882907979964,0.995029784401118
