,LOC,PER,DATE,ORG
bam,0.9434964060783386,0.8510577082633972,,0.9312149286270142
bbj,0.8747624158859253,0.8573246598243713,,0.9454101920127869
ewe,0.9194012880325317,0.8554630875587463,,0.9446460604667664
fon,0.9361995458602905,0.8416966795921326,,0.9577770233154297
hau,0.9344873428344727,0.8616480231285095,,0.9654189348220825
ibo,0.9476717710494995,0.8581545352935791,,0.9622222185134888
kin,0.9312054514884949,0.8523737788200378,,0.9361458420753479
lug,0.9162662625312805,0.8335415720939636,,0.963554859161377
luo,0.946500837802887,0.8479588031768799,,0.923163890838623
mos,0.9437651634216309,0.8566985130310059,,0.955540120601654
nya,0.9359205365180969,0.8669962882995605,,0.9514705538749695
pcm,0.9209302067756653,0.8462944030761719,,0.9161802530288696
sna,0.943493664264679,0.85472172498703,,0.9578431248664856
swa,0.907448947429657,0.8471842408180237,,0.9127328991889954
tsn,0.9345957040786743,0.8575760126113892,,0.9490963220596313
twi,0.944232165813446,0.8575244545936584,,0.9692109823226929
wol,0.9288186430931091,0.8638935089111328,,0.9372932314872742
xho,0.9199122190475464,0.850161075592041,,0.9622330665588379
yor,0.8480854630470276,0.8106557130813599,,0.9470309019088745
zul,0.9304371476173401,0.8517197370529175,,0.9665780067443848
