,LOC,PER,DATE,ORG
bam,0.7394726872444153,0.5915167927742004,0.8016794323921204,0.6998724937438965
bbj,0.4954434335231781,0.6275331974029541,0.6581832766532898,0.7706395983695984
ewe,0.7485827207565308,0.6015322804450989,0.5479482412338257,0.8140469193458557
fon,0.6932578682899475,0.5988284945487976,0.7451834678649902,0.8182689547538757
hau,0.6414479613304138,0.6215561032295227,0.8661197423934937,0.8416047096252441
ibo,0.6914909482002258,0.632521390914917,0.9000644087791443,0.85930335521698
kin,0.7765453457832336,0.5730574131011963,0.8882482051849365,0.8783199191093445
lug,0.8734089732170105,0.5333137512207031,0.9136639833450317,0.8761925101280212
luo,0.830083966255188,0.6096146702766418,0.8600385785102844,0.8428568840026855
mos,0.6889835000038147,0.6265691518783569,0.6442208290100098,0.7776380777359009
nya,0.6933679580688477,0.6410062909126282,0.8532996773719788,0.866989254951477
pcm,0.7552823424339294,0.5750880837440491,0.4853845238685608,0.7445819973945618
sna,0.6831862330436707,0.6127405166625977,0.9125716090202332,0.8544332981109619
swa,0.8279771208763123,0.5855388045310974,0.7614569067955017,0.7593726515769958
tsn,0.7484562397003174,0.6167359352111816,0.891546905040741,0.8317715525627136
twi,0.8041366934776306,0.6268175840377808,0.7886223196983337,0.8858020305633545
wol,0.6147947907447815,0.6152833104133606,0.8580894470214844,0.7858570218086243
xho,0.6055911183357239,0.6151167154312134,0.8154698610305786,0.8263691663742065
yor,0.5310753583908081,0.5269463062286377,0.7113129496574402,0.7419363856315613
zul,0.7552682757377625,0.6287806034088135,0.8683191537857056,0.8480848670005798
