,PER,LOC,ORG,DATE,Mean
kin,0.9951604604721069,0.9917075634002686,0.9896512627601624,0.9736213088035583,0.987535148859024
nya,0.9930719137191772,0.9893129467964172,0.9916005730628967,0.9694560170173645,0.9858603626489639
lug,0.9951445460319519,0.9842724204063416,0.9940271973609924,0.9685484170913696,0.9854981452226639
luo,0.9835730791091919,0.9907557964324951,0.9852805137634277,0.9807076454162598,0.9850792586803436
xho,0.9798277020454407,0.9824632406234741,0.9881986975669861,0.9875264167785645,0.9845040142536163
sna,0.9918781518936157,0.9924030900001526,0.991784393787384,0.9612624049186707,0.9843320101499557
ibo,0.990646481513977,0.9792166948318481,0.9795736074447632,0.9855397343635559,0.9837441295385361
tsn,0.9895980358123779,0.9798942804336548,0.9843034744262695,0.9803631901741028,0.9835397452116013
hau,0.9868775010108948,0.9831307530403137,0.9855908155441284,0.9779947996139526,0.9833984673023224
zul,0.9902132749557495,0.9723966121673584,0.9903432726860046,0.9738575220108032,0.9817026704549789
twi,0.9840188026428223,0.9831250309944153,0.9863893985748291,0.9722036719322205,0.9814342260360718
wol,0.985948920249939,0.9803307056427002,0.9836376905441284,0.9716128706932068,0.9803825467824936
mos,0.9882282614707947,0.9835068583488464,0.9863465428352356,0.9616919755935669,0.9799434095621109
ewe,0.9835644364356995,0.9788818359375,0.9809330701828003,0.9703834056854248,0.9784406870603561
bam,0.9834713935852051,0.9773718118667603,0.962190568447113,0.9709321856498718,0.9734914898872375
pcm,0.9717836380004883,0.9729887247085571,0.9729836583137512,0.9426031112670898,0.9650897830724716
swa,0.9687990546226501,0.9689381122589111,0.9642711877822876,0.9536569118499756,0.9639163166284561
yor,0.9604722857475281,0.9494990706443787,0.9715933799743652,0.9612590074539185,0.9607059359550476
fon,0.9677992463111877,0.9686739444732666,0.9664915204048157,0.9385169744491577,0.9603704214096069
bbj,0.9730226397514343,0.9378979802131653,0.9627078771591187,0.9627492427825928,0.9590944349765778
