,PER,LOC,ORG,DATE,Mean
kin,0.9850448966026306,0.9870900511741638,0.9917656779289246,,0.9879668752352396
nya,0.9842920303344727,0.9849924445152283,0.9901594519615173,,0.9864813089370728
lug,0.9881125688552856,0.9764342904090881,0.9930629730224609,,0.9858699440956116
sna,0.9808648824691772,0.987921416759491,0.9886971712112427,,0.9858278234799703
hau,0.9824114441871643,0.9787087440490723,0.9823068380355835,,0.9811423420906067
zul,0.9784922003746033,0.9742831587791443,0.9906460642814636,,0.9811404744784037
tsn,0.9789009094238281,0.9784155488014221,0.9859654903411865,,0.9810939828554789
luo,0.9754535555839539,0.9846817255020142,0.9807368516921997,,0.9802907109260559
xho,0.9647600650787354,0.9820368885993958,0.988836407661438,,0.9785444537798563
ibo,0.9832779765129089,0.9811900854110718,0.970649003982544,,0.9783723553021749
twi,0.9740420579910278,0.9756039977073669,0.9790023565292358,,0.9762161374092102
wol,0.9698978066444397,0.9729395508766174,0.9787693619728088,,0.9738689064979553
mos,0.9714655876159668,0.9657664895057678,0.9752855896949768,,0.9708392222722372
swa,0.9658999443054199,0.9747438430786133,0.9684572815895081,,0.9697003563245138
ewe,0.9632874131202698,0.9674524068832397,0.9720546007156372,,0.9675981402397156
bam,0.9726553559303284,0.9686359167098999,0.9291552305221558,,0.956815501054128
yor,0.9491599202156067,0.9504674077033997,0.9590358734130859,,0.9528877337773641
pcm,0.9602882862091064,0.9321429133415222,0.939211368560791,,0.9438808560371399
fon,0.9441348314285278,0.9491416215896606,0.9203959107398987,,0.9378907879193624
bbj,0.9414685964584351,0.882156252861023,0.9322564601898193,,0.9186271031697592
