,DATE,PER,ORG,LOC,Mean
lug,0.9996291399002075,0.9998787045478821,0.9998988509178162,0.9997007250785828,0.9997768551111221
hau,0.9994755387306213,0.9998544454574585,0.9997406005859375,0.9998165965080261,0.9997217953205109
nya,0.9993577003479004,0.9997683763504028,0.9998335242271423,0.9997208714485168,0.9996701180934906
kin,0.9992178082466125,0.9997575879096985,0.9997749924659729,0.9996919631958008,0.9996105879545212
twi,0.9993624687194824,0.9996607303619385,0.9996956586837769,0.9995390176773071,0.9995644688606262
xho,0.9998260736465454,0.9990488886833191,0.9997681379318237,0.9996110796928406,0.9995635449886322
sna,0.9988935589790344,0.9996785521507263,0.9998337626457214,0.9997968077659607,0.9995506703853607
zul,0.9996684789657593,0.9995765686035156,0.9997697472572327,0.9991401433944702,0.9995387345552444
ibo,0.9996187090873718,0.999649703502655,0.9994143843650818,0.9994542002677917,0.9995342493057251
swa,0.9994059205055237,0.9996219873428345,0.9995970726013184,0.9994275569915771,0.9995131343603134
bam,0.9994732737541199,0.9995931386947632,0.9995120167732239,0.9994592070579529,0.999509409070015
mos,0.9991106986999512,0.99952632188797,0.9996524453163147,0.999692976474762,0.9994956105947495
tsn,0.9996352791786194,0.9993929266929626,0.999690592288971,0.9992245435714722,0.9994858354330063
luo,0.9996471405029297,0.9991918802261353,0.999457061290741,0.9995505809783936,0.9994616657495499
wol,0.9995328187942505,0.9994519352912903,0.9995845556259155,0.9990990161895752,0.9994170814752579
ewe,0.9992892742156982,0.9993456602096558,0.9995284676551819,0.9990434050559998,0.9993017017841339
bbj,0.9986954927444458,0.9994218349456787,0.9991942048072815,0.9988128542900085,0.9990310966968536
fon,0.9979482293128967,0.9987747073173523,0.9995418787002563,0.9992084503173828,0.998868316411972
pcm,0.9987439513206482,0.9990225434303284,0.998769223690033,0.9984679818153381,0.9987509250640869
yor,0.9983900785446167,0.9987847805023193,0.9990030527114868,0.9987013936042786,0.9987198263406754
