layer,model,rank_type,language,pearson
2,mbert,top5,lug,0.8263249184286405
2,mbert,top5,kin,0.8121451927266499
2,mbert,top5,ibo,0.810369104570406
2,mbert,top5,luo,0.8092012560877057
2,mbert,top5,sna,0.8071738800482233
2,mbert,worst5,bbj,0.6180173199138113
2,mbert,worst5,yor,0.6595625083575047
2,mbert,worst5,fon,0.6962928668314549
2,mbert,worst5,pcm,0.6976119292876031
2,mbert,worst5,mos,0.7166327634462197
3,mbert,top5,lug,0.8900325639949414
3,mbert,top5,kin,0.8870067660507842
3,mbert,top5,ibo,0.8810828353146103
3,mbert,top5,sna,0.880565878580774
3,mbert,top5,luo,0.8778684832515413
3,mbert,worst5,bbj,0.7560851560988179
3,mbert,worst5,yor,0.785891189629738
3,mbert,worst5,pcm,0.8083779630081804
3,mbert,worst5,fon,0.8103033404504978
3,mbert,worst5,ewe,0.8234901347466435
10,mbert,top5,kin,0.9535718238030982
10,mbert,top5,lug,0.9515082326177393
10,mbert,top5,sna,0.9475931581985741
10,mbert,top5,nya,0.9471682198333196
10,mbert,top5,luo,0.9469406077221596
10,mbert,worst5,bbj,0.9018409034295491
10,mbert,worst5,yor,0.9129664287079441
10,mbert,worst5,fon,0.9145313553858916
10,mbert,worst5,ewe,0.9253471595186391
10,mbert,worst5,pcm,0.9273962954631934
12,mbert,top5,lug,0.8597790573577745
12,mbert,top5,kin,0.8465603214704739
12,mbert,top5,nya,0.8340226066676335
12,mbert,top5,sna,0.8281895657816023
12,mbert,top5,luo,0.8184713178069031
12,mbert,worst5,bbj,0.6442544191255197
12,mbert,worst5,yor,0.6525831583089011
12,mbert,worst5,fon,0.6798219495838265
12,mbert,worst5,mos,0.72689576860447
12,mbert,worst5,pcm,0.7285858114510508
