,LOC,DATE,ORG,PER
bam,0.9996851682662964,,0.9999175667762756,
bbj,0.9996017217636108,,0.9999372959136963,
ewe,,,0.9999518990516663,0.9997870922088623
fon,0.9996386170387268,,0.9998999834060669,0.9997879266738892
hau,0.9996359348297119,,0.9998009204864502,0.9997524619102478
ibo,0.999606192111969,,0.9999501705169678,
kin,0.999718427658081,,0.9999291896820068,0.9998422265052795
lug,,,0.9999430179595947,0.9998975992202759
luo,,,0.9997000694274902,0.9998186230659485
mos,,,0.9998922944068909,0.9997870922088623
nya,0.9997007250785828,,0.9998976588249207,0.9998864531517029
pcm,0.9996662139892578,,0.9997028112411499,0.9997276067733765
sna,0.9996550679206848,,0.999901533126831,0.9999112486839294
swa,0.9996508955955505,,0.9996907114982605,0.9997732043266296
tsn,0.9996253848075867,,0.9998245239257812,
twi,0.999700665473938,,0.9998890161514282,0.9998912811279297
wol,0.9997170567512512,,0.9995202422142029,0.9998300671577454
xho,0.9996652007102966,,,0.9998179078102112
yor,0.9995966553688049,,0.9999494552612305,
zul,0.9997003674507141,,,0.9998646378517151
