,LOC,DATE,ORG,PER
bam,0.9991653561592102,,0.9952697157859802,
bbj,0.9979109168052673,,0.9954521059989929,
ewe,,,0.9978642463684082,0.9992319345474243
fon,0.9987342953681946,,0.9983183741569519,0.9989270567893982
hau,,,0.9977436661720276,0.9991313815116882
ibo,0.9988178014755249,,0.99892657995224,
kin,0.9931371212005615,,0.9966692924499512,
lug,,,0.9983792901039124,0.9998076558113098
luo,,,0.9977954626083374,0.9988095760345459
mos,,,0.998728334903717,0.9988881945610046
nya,0.9979715943336487,,0.9990790486335754,
pcm,0.9989359974861145,,,0.998786449432373
sna,0.9948776364326477,,,0.9995864033699036
swa,0.9977076649665833,,,0.9986700415611267
tsn,0.9934724569320679,,0.997480034828186,
twi,0.9983649849891663,,0.9990888237953186,0.9995205402374268
wol,0.9987329840660095,,0.9949303269386292,
xho,0.9980520606040955,,,0.9992467761039734
yor,0.9983339309692383,,0.998091995716095,
zul,0.9952725172042847,,,
