,LOC,DATE,ORG,PER
bam,,,0.8104361295700073,
bbj,,,0.6894347667694092,
ewe,,,0.8149380087852478,0.729189395904541
fon,,,,0.7221670150756836
hau,,,0.6763237714767456,0.7436433434486389
ibo,0.8460012674331665,,0.8167490363121033,
kin,,,0.8760550618171692,
lug,,,0.9385554194450378,0.8323107361793518
luo,,,0.8409075140953064,0.7659305334091187
mos,,,0.7929076552391052,0.6985275149345398
nya,,,0.8184836506843567,
pcm,0.8401497602462769,,,0.7339618802070618
sna,0.8289046883583069,,,0.634406328201294
swa,,,,0.7416051030158997
tsn,0.8534201383590698,,0.8351199626922607,
twi,,,,0.7797269225120544
wol,,,0.8403202295303345,
xho,0.8553645014762878,,,0.6887297034263611
yor,0.7375480532646179,,0.681776762008667,
zul,0.8434202075004578,,,
