,LOC,DATE,ORG,PER
bam,0.9999958872795105,0.9999946355819702,0.9999878406524658,0.9999972581863403
bbj,0.9999926686286926,0.9999898076057434,0.9999904036521912,0.9999950528144836
ewe,0.9999950528144836,0.9999884963035583,0.9999893307685852,0.9999933838844299
fon,0.9999948143959045,0.9999901652336121,0.9999898076057434,0.9999958276748657
hau,0.9999861121177673,0.9999805092811584,0.9999856948852539,0.9999940991401672
ibo,0.9999979734420776,0.9999969601631165,0.9999913573265076,0.9999985098838806
kin,0.9999942779541016,0.9999960660934448,0.9999909996986389,0.9999958872795105
lug,0.9999924898147583,0.9999980926513672,0.9999932646751404,0.9999988675117493
luo,0.999991774559021,0.9999952912330627,0.9999833106994629,0.9999954700469971
mos,0.9999956488609314,0.9999916553497314,0.999992847442627,0.9999974370002747
nya,0.9999940991401672,0.9999939799308777,0.9999868273735046,0.9999982118606567
pcm,0.9999867677688599,0.9999526739120483,0.9999605417251587,0.9999921917915344
sna,0.9999976754188538,0.9999966025352478,0.9999924302101135,0.9999969601631165
swa,0.9999843835830688,0.9999722242355347,0.9999586939811707,0.9999955892562866
tsn,0.9999910593032837,0.9999938607215881,0.9999811053276062,0.9999968409538269
twi,0.9999936819076538,0.9999938011169434,0.9999940395355225,0.9999972581863403
wol,0.9999964833259583,0.9999961853027344,0.9999770522117615,0.9999975562095642
xho,0.9999970197677612,0.9999938607215881,0.9999926090240479,0.999997615814209
yor,0.9999948143959045,0.9999955296516418,0.999993085861206,0.9999966621398926
zul,0.9999951720237732,0.999995231628418,0.9999917149543762,0.9999984502792358
