layer,model,rank_type,language,cosine,config
1,xlmr,top5,twi,0.9999098288567008,use1_use0_con2_max250_bat32
1,xlmr,top5,kin,0.999905679011068,use1_use0_con2_max250_bat32
1,xlmr,top5,zul,0.9998652501506994,use1_use0_con2_max250_bat32
1,xlmr,top5,xho,0.9998521373789382,use1_use0_con2_max250_bat32
1,xlmr,top5,ewe,0.9998339983351924,use1_use0_con2_max250_bat32
1,xlmr,worst5,hau,0.999236980562174,use1_use0_con2_max250_bat32
1,xlmr,worst5,pcm,0.9994179296785352,use1_use0_con2_max250_bat32
1,xlmr,worst5,fon,0.99942691566646,use1_use0_con2_max250_bat32
1,xlmr,worst5,bam,0.9995117175352353,use1_use0_con2_max250_bat32
1,xlmr,worst5,bbj,0.9995501448295471,use1_use0_con2_max250_bat32
2,xlmr,top5,kin,0.9999883971513617,use1_use0_con2_max250_bat32
2,xlmr,top5,zul,0.9999847086432416,use1_use0_con2_max250_bat32
2,xlmr,top5,twi,0.999984345422586,use1_use0_con2_max250_bat32
2,xlmr,top5,xho,0.9999805957415231,use1_use0_con2_max250_bat32
2,xlmr,top5,ewe,0.9999794737544728,use1_use0_con2_max250_bat32
2,xlmr,worst5,hau,0.9999283643640888,use1_use0_con2_max250_bat32
2,xlmr,worst5,pcm,0.9999309311484926,use1_use0_con2_max250_bat32
2,xlmr,worst5,bbj,0.9999430411911209,use1_use0_con2_max250_bat32
2,xlmr,worst5,bam,0.9999449353306048,use1_use0_con2_max250_bat32
2,xlmr,worst5,yor,0.9999529794295856,use1_use0_con2_max250_bat32
3,xlmr,top5,kin,0.999995770439618,use1_use0_con2_max250_bat32
3,xlmr,top5,zul,0.999992865597577,use1_use0_con2_max250_bat32
3,xlmr,top5,twi,0.999992804934408,use1_use0_con2_max250_bat32
3,xlmr,top5,ewe,0.9999920902274511,use1_use0_con2_max250_bat32
3,xlmr,top5,xho,0.9999917886229324,use1_use0_con2_max250_bat32
3,xlmr,worst5,pcm,0.9999767305720649,use1_use0_con2_max250_bat32
3,xlmr,worst5,bbj,0.9999771117442331,use1_use0_con2_max250_bat32
3,xlmr,worst5,swa,0.9999801528384542,use1_use0_con2_max250_bat32
3,xlmr,worst5,yor,0.9999845514663873,use1_use0_con2_max250_bat32
3,xlmr,worst5,nya,0.9999853219158127,use1_use0_con2_max250_bat32
4,xlmr,top5,ewe,0.9999956301973256,use1_use0_con2_max250_bat32
4,xlmr,top5,twi,0.9999952675639062,use1_use0_con2_max250_bat32
4,xlmr,top5,kin,0.9999941377874819,use1_use0_con2_max250_bat32
4,xlmr,top5,swa,0.9999933768704377,use1_use0_con2_max250_bat32
4,xlmr,top5,bam,0.999992849360265,use1_use0_con2_max250_bat32
4,xlmr,worst5,nya,0.9999878534321914,use1_use0_con2_max250_bat32
4,xlmr,worst5,hau,0.9999881633192513,use1_use0_con2_max250_bat32
4,xlmr,worst5,ibo,0.9999885357282448,use1_use0_con2_max250_bat32
4,xlmr,worst5,pcm,0.99998866639578,use1_use0_con2_max250_bat32
4,xlmr,worst5,mos,0.9999890411700831,use1_use0_con2_max250_bat32
5,xlmr,top5,xho,0.9999886713856542,use1_use0_con2_max250_bat32
5,xlmr,top5,zul,0.9999883031338649,use1_use0_con2_max250_bat32
