,DATE,ORG,PER,LOC,Mean
twi,,0.9923753142356873,0.9905217289924622,0.9918246269226074,0.9915738900502523
kin,,0.9915927052497864,0.9853659272193909,0.987108051776886,0.9880222280820211
pcm,,0.9801567792892456,0.9907406568527222,0.9904468655586243,0.9871147672335306
luo,,0.9868922233581543,0.9841439127922058,0.989563524723053,0.9868665536244711
swa,,0.9761288166046143,0.9883691668510437,0.9945465326309204,0.9863481720288595
lug,,0.9774752855300903,0.9884954690933228,0.9920664429664612,0.9860123991966248
ewe,,0.9900694489479065,0.9874705076217651,0.9776352047920227,0.9850583871205648
tsn,,0.980817973613739,0.9889331459999084,0.9812027812004089,0.9836513002713522
zul,,0.9839513301849365,0.9857688546180725,0.9768723249435425,0.9821975032488505
hau,,0.9799161553382874,0.9842506051063538,0.9769959449768066,0.9803875684738159
nya,,0.9866931438446045,0.9910165071487427,0.9623640179634094,0.9800245563189188
ibo,,0.9877044558525085,0.9858604073524475,0.9637420177459717,0.9791022936503092
mos,,0.9856141209602356,0.9842931032180786,0.964619517326355,0.9781755805015564
sna,,0.9828181266784668,0.9876847267150879,0.9637612700462341,0.9780880411465963
fon,,0.9835718274116516,0.9849970936775208,0.962946891784668,0.9771719376246134
wol,,0.9821227192878723,0.9870575666427612,0.9587050080299377,0.9759617646535238
bam,,0.9588871598243713,0.9857541918754578,0.9788187146186829,0.9744866887728373
yor,,0.987011194229126,0.9801599979400635,0.9553254842758179,0.9741655588150024
bbj,,0.9813326001167297,0.9892916679382324,0.943712592124939,0.971445620059967
xho,,0.9759759902954102,0.9709362983703613,0.958171010017395,0.9683610995610555
