,ORG,LOC,PER,DATE,Mean
kin,0.7724087939688283,,0.8092852947363656,,0.790847044352597
swa,0.711635444473427,,0.8194090713561506,,0.7655222579147888
hau,,0.6024194239410294,0.8748069409972156,,0.7386131824691224
sna,,0.6214040712419996,0.8071784671512595,,0.7142912691966296
lug,0.7802634232653982,0.5402856265017288,0.8002907250811795,,0.7069465916161022
twi,,0.5578939381798173,0.8504620127600424,,0.7041779754699298
ewe,0.6064905359432314,,0.7707229596134522,,0.6886067477783417
wol,0.7846829237137318,0.563222475444604,,,0.6739526995791679
mos,0.6797306766986995,0.5763870929523323,0.7655956726418724,,0.6739044807643014
tsn,0.798531224337031,0.5285557597335272,,,0.6635434920352792
xho,,0.6013330962034122,0.7242887355297656,,0.6628109158665889
fon,0.6788107115589729,0.5161579000582796,0.7493431935998744,,0.6481039350723756
nya,0.7242970929964195,0.5677986929653397,,,0.6460478929808796
luo,0.5448180073017093,,0.7348811590714351,,0.6398495831865723
zul,0.6922401496717862,0.5695230318889681,,,0.6308815907803771
pcm,,0.48999599092222934,0.7708763238888462,,0.6304361574055377
bbj,0.6991903526615205,0.4374331352781669,0.7162384882554103,,0.6176206587316992
bam,0.739750403384177,0.49054811238762036,,,0.6151492578858987
ibo,0.582697146515366,0.5946739793315946,,,0.5886855629234803
yor,0.6539854092090531,0.505707471760919,,,0.5798464404849861
