layer,model,rank_type,language,cosine,config
1,mbert,top5,lug,0.8611750637849955,use0_use1_con2_max250_bat64
1,mbert,top5,nya,0.8276836584310244,use0_use1_con2_max250_bat64
1,mbert,top5,sna,0.8210946953795064,use0_use1_con2_max250_bat64
1,mbert,top5,twi,0.8125805081685326,use0_use1_con2_max250_bat64
1,mbert,top5,kin,0.8075499137870977,use0_use1_con2_max250_bat64
1,mbert,worst5,bbj,0.6330080762976997,use0_use1_con2_max250_bat64
1,mbert,worst5,yor,0.6465544394420745,use0_use1_con2_max250_bat64
1,mbert,worst5,pcm,0.68110038248163,use0_use1_con2_max250_bat64
1,mbert,worst5,ewe,0.7068866377492713,use0_use1_con2_max250_bat64
1,mbert,worst5,fon,0.7275631932675227,use0_use1_con2_max250_bat64
2,mbert,top5,lug,0.8546227839041569,use0_use1_con2_max250_bat64
2,mbert,top5,twi,0.8381396428796006,use0_use1_con2_max250_bat64
2,mbert,top5,nya,0.8253122516064801,use0_use1_con2_max250_bat64
2,mbert,top5,sna,0.8247108643049834,use0_use1_con2_max250_bat64
2,mbert,top5,luo,0.8246232084519715,use0_use1_con2_max250_bat64
2,mbert,worst5,bbj,0.6635411640325841,use0_use1_con2_max250_bat64
2,mbert,worst5,yor,0.685463721914213,use0_use1_con2_max250_bat64
2,mbert,worst5,pcm,0.6967028719981574,use0_use1_con2_max250_bat64
2,mbert,worst5,ewe,0.7209541340736588,use0_use1_con2_max250_bat64
2,mbert,worst5,fon,0.7599443088816935,use0_use1_con2_max250_bat64
3,mbert,top5,lug,0.90298476269291,use0_use1_con2_max250_bat64
3,mbert,top5,twi,0.90133599704826,use0_use1_con2_max250_bat64
3,mbert,top5,luo,0.8960460238728368,use0_use1_con2_max250_bat64
3,mbert,top5,sna,0.8947210968940978,use0_use1_con2_max250_bat64
3,mbert,top5,ibo,0.8924550841052776,use0_use1_con2_max250_bat64
3,mbert,worst5,bbj,0.7698179268796601,use0_use1_con2_max250_bat64
3,mbert,worst5,pcm,0.8011026153519349,use0_use1_con2_max250_bat64
3,mbert,worst5,yor,0.8102549403399639,use0_use1_con2_max250_bat64
3,mbert,worst5,ewe,0.8212746848314747,use0_use1_con2_max250_bat64
3,mbert,worst5,fon,0.843305131898518,use0_use1_con2_max250_bat64
4,mbert,top5,lug,0.9200034949349425,use0_use1_con2_max250_bat64
4,mbert,top5,twi,0.9159154714174598,use0_use1_con2_max250_bat64
4,mbert,top5,luo,0.9137521172587351,use0_use1_con2_max250_bat64
4,mbert,top5,sna,0.9133158926162697,use0_use1_con2_max250_bat64
4,mbert,top5,ibo,0.9090602352930919,use0_use1_con2_max250_bat64
4,mbert,worst5,bbj,0.8065635642947002,use0_use1_con2_max250_bat64
4,mbert,worst5,pcm,0.8330554937334047,use0_use1_con2_max250_bat64
4,mbert,worst5,yor,0.8422645927711446,use0_use1_con2_max250_bat64
4,mbert,worst5,ewe,0.8521441258456628,use0_use1_con2_max250_bat64
4,mbert,worst5,fon,0.870425228233983,use0_use1_con2_max250_bat64
5,mbert,top5,lug,0.924635247846285,use0_use1_con2_max250_bat64
5,mbert,top5,twi,0.9232242576547549,use0_use1_con2_max250_bat64
5,mbert,top5,ibo,0.9231289515511384,use0_use1_con2_max250_bat64
5,mbert,top5,sna,0.9218906523991093,use0_use1_con2_max250_bat64
5,mbert,top5,bam,0.9185390379691251,use0_use1_con2_max250_bat64
5,mbert,worst5,bbj,0.8477739005444181,use0_use1_con2_max250_bat64
5,mbert,worst5,pcm,0.8501632287422382,use0_use1_con2_max250_bat64
5,mbert,worst5,yor,0.8715745429265024,use0_use1_con2_max250_bat64
5,mbert,worst5,ewe,0.8783518884075501,use0_use1_con2_max250_bat64
5,mbert,worst5,fon,0.8929639297835674,use0_use1_con2_max250_bat64
6,mbert,top5,twi,0.9551933109044787,use0_use1_con2_max250_bat64
6,mbert,top5,lug,0.9499447164792332,use0_use1_con2_max250_bat64
6,mbert,top5,sna,0.9487350628484451,use0_use1_con2_max250_bat64
6,mbert,top5,kin,0.9460733826200273,use0_use1_con2_max250_bat64
6,mbert,top5,zul,0.9424353064430623,use0_use1_con2_max250_bat64
6,mbert,worst5,bbj,0.8987841014488481,use0_use1_con2_max250_bat64
6,mbert,worst5,yor,0.9067738663808725,use0_use1_con2_max250_bat64
6,mbert,worst5,pcm,0.9119809562803037,use0_use1_con2_max250_bat64
6,mbert,worst5,luo,0.9172333543426006,use0_use1_con2_max250_bat64
6,mbert,worst5,ewe,0.926476627820397,use0_use1_con2_max250_bat64
7,mbert,top5,twi,0.9336846052398791,use0_use1_con2_max250_bat64
7,mbert,top5,lug,0.9283594652947057,use0_use1_con2_max250_bat64
7,mbert,top5,sna,0.9261058416478929,use0_use1_con2_max250_bat64
7,mbert,top5,kin,0.9241782609617739,use0_use1_con2_max250_bat64
7,mbert,top5,wol,0.9185425524788476,use0_use1_con2_max250_bat64
7,mbert,worst5,bbj,0.8656529591619698,use0_use1_con2_max250_bat64
7,mbert,worst5,yor,0.8716690885341422,use0_use1_con2_max250_bat64
7,mbert,worst5,luo,0.8757481620948463,use0_use1_con2_max250_bat64
7,mbert,worst5,pcm,0.877248502940998,use0_use1_con2_max250_bat64
7,mbert,worst5,ewe,0.8913506449246892,use0_use1_con2_max250_bat64
8,mbert,top5,twi,0.9230534963705884,use0_use1_con2_max250_bat64
8,mbert,top5,lug,0.917667286226254,use0_use1_con2_max250_bat64
8,mbert,top5,sna,0.915064695710294,use0_use1_con2_max250_bat64
8,mbert,top5,kin,0.9072899185284653,use0_use1_con2_max250_bat64
8,mbert,top5,nya,0.9031614926148892,use0_use1_con2_max250_bat64
8,mbert,worst5,yor,0.8385537117284931,use0_use1_con2_max250_bat64
8,mbert,worst5,bbj,0.8455626454222398,use0_use1_con2_max250_bat64
8,mbert,worst5,bam,0.8526175348590026,use0_use1_con2_max250_bat64
