,DATE,PER,LOC,ORG,Mean
twi,0.9848615776869496,0.9735544401431357,0.986793646131314,0.9933147362045783,0.9846311000414945
kin,0.9854137582147704,0.9711917283857819,0.9882941420128342,0.9906790344329104,0.9838946657615742
swa,0.9805823286719199,0.9695959317236037,0.991767101865923,0.9927239182750504,0.9836673201341243
luo,0.984330702773119,0.9706847360299604,0.9855819207258834,0.9930025380774612,0.983399974401606
ibo,0.991520347539466,0.9659827250404938,0.9785117698806483,0.9902531479626682,0.981566997605819
sna,0.9955846133812537,0.9644533603842972,0.9735305450072878,0.9917084877646871,0.9813192516343814
lug,0.9784249967659658,0.9702472503183803,0.9856953684205515,0.9867659978675246,0.9802834033431056
nya,0.9851891493237538,0.9656328841438846,0.9748692252915987,0.991500154315727,0.9792978532687411
zul,0.9856729714069161,0.972609791184369,0.9687736380603417,0.9875633626667186,0.9786549408295864
tsn,0.98620582999807,0.9712655366413918,0.962690583972028,0.9913925720708449,0.9778886306705836
xho,0.9952612654708303,0.9736422334825879,0.9551059224492994,0.9861204373438301,0.9775324646866369
ewe,0.9648554493997326,0.9708160026728784,0.9831773211206919,0.9907964238279545,0.9774112992553143
wol,0.9832790022069415,0.9733500536306956,0.9578689209497303,0.9883628274754288,0.9757152010656991
hau,0.9902407725951771,0.9718429489021501,0.9521443213432472,0.9860293991210987,0.9750643604904182
bam,0.9807467606089768,0.9622014494765262,0.9656988727074582,0.9817639695702971,0.9726027630908145
fon,0.97885997433148,0.9705771567466411,0.9509916915456729,0.9872183296613124,0.9719117880712765
pcm,0.9397631106482711,0.9743270088414852,0.9857311053545734,0.9876909412070766,0.9718780415128515
mos,0.9715497138670421,0.9692767626349333,0.9553821687316962,0.9897757613861944,0.9714961016549666
bbj,0.9642572230889341,0.9743182931423882,0.935309360013431,0.9787090217326481,0.9631484744943504
yor,0.9752524187800229,0.9580298383449459,0.925916577122106,0.9857019701672525,0.9612252011035818
