,1,2,3,4,5,6,7,8,9,10,11,12
bbj,0.9228085726499557,0.967781662940979,0.9757829159498215,0.9728045016527176,0.9799863696098328,0.9707068006197611,0.9775579969088236,0.9709713757038116,0.9730634391307831,0.9717664122581482,0.9670917093753815,0.9984880685806274
nya,0.9415208995342255,0.9737274944782257,0.9784679114818573,0.9758892506361008,0.9855482578277588,0.9795580506324768,0.9840216636657715,0.982370396455129,0.9792576432228088,0.9789744317531586,0.9827839732170105,0.9982916116714478
wol,0.9341608434915543,0.9705186188220978,0.9778738766908646,0.9754965156316757,0.979292114575704,0.9720996816953024,0.977390468120575,0.9759065310160319,0.9785933693250021,0.9727467000484467,0.9811457991600037,0.9982003569602966
tsn,0.9509236216545105,0.9785860031843185,0.9832998365163803,0.9809127599000931,0.9817232886950175,0.9731219212214152,0.9781224727630615,0.9767125248908997,0.9794125556945801,0.9788458347320557,0.9793665707111359,0.9980575442314148
ibo,0.9468580335378647,0.9736061096191406,0.9794388264417648,0.9779657125473022,0.9805190364519755,0.9725185632705688,0.9721613228321075,0.968997597694397,0.970828115940094,0.9691639542579651,0.9700109660625458,0.9975412786006927
zul,0.9426915496587753,0.9770684540271759,0.9811025112867355,0.9794090390205383,0.9823156595230103,0.9732396999994913,0.9778305888175964,0.9732646048069,0.9695898294448853,0.9687926769256592,0.9668848514556885,0.9975405335426331
kin,0.9559983909130096,0.9819778352975845,0.9864759296178818,0.9794100821018219,0.9776881138483683,0.9696762561798096,0.9754082163174947,0.9750336209932963,0.9757574200630188,0.9441588819026947,0.9686343669891357,0.9972406625747681
bam,0.925676167011261,0.9705289751291275,0.9776745736598969,0.9743536859750748,0.9794813195864359,0.9759120345115662,0.9691584706306458,0.970797598361969,0.9725207984447479,0.9728074371814728,0.9704269766807556,0.9971596002578735
ewe,0.9373928755521774,0.9735473096370697,0.9789934456348419,0.9734698832035065,0.9843212366104126,0.9767989913622538,0.9797488649686178,0.9825573861598969,0.9847031235694885,0.9840916991233826,0.9842645227909088,0.996957391500473
mos,0.9206707924604416,0.9653426110744476,0.9751321226358414,0.9760768115520477,0.9832795461018881,0.9759892026583353,0.9785720507303873,0.9774587154388428,0.9804590046405792,0.980505645275116,0.9803231656551361,0.9966988265514374
yor,0.9159605652093887,0.9604262709617615,0.9682520478963852,0.9662315845489502,0.9719297289848328,0.9553452531496683,0.9596885442733765,0.9572857320308685,0.9608167409896851,0.9600000083446503,0.9651689529418945,0.9966741502285004
pcm,0.9162510931491852,0.9584648609161377,0.9652200937271118,0.9624474346637726,0.9773636261622111,0.9686858455340067,0.9755458235740662,0.971238394578298,0.9804739952087402,0.9778952598571777,0.9786032438278198,0.9963676929473877
xho,0.9327423274517059,0.9682523459196091,0.9728410243988037,0.9716996550559998,0.9757465918858846,0.9662083586057028,0.971931517124176,0.9684136807918549,0.9723939597606659,0.9706055521965027,0.9706039428710938,0.9959336221218109
fon,0.9198467135429382,0.9668429046869278,0.976506769657135,0.9731515944004059,0.9814018607139587,0.9751743276913961,0.9807956417401632,0.9802132844924927,0.9825617869695028,0.981055498123169,0.980190634727478,0.9956176280975342
luo,0.9468971490859985,0.9778704196214676,0.9829077124595642,0.9772707223892212,0.9786195556322733,0.9613547325134277,0.9651547074317932,0.9646227657794952,0.9679612517356873,0.967281699180603,0.9686901569366455,0.9955429136753082
twi,0.959064394235611,0.9827529042959213,0.9861901551485062,0.983379989862442,0.9844720959663391,0.9791754285494486,0.9826513926188151,0.9817302425702413,0.9841587146123251,0.98091987768809,0.9874706864356995,0.9953978061676025
sna,0.9345589429140091,0.9690296500921249,0.9747486859560013,0.9718256443738937,0.9764415224393209,0.9691333969434103,0.9754260579744974,0.9735418558120728,0.9781391620635986,0.9766437709331512,0.9747970402240753,0.9952280819416046
swa,0.9208069145679474,0.9632991254329681,0.9699047207832336,0.9683598428964615,0.9773758848508199,0.9682716925938925,0.9753493865331014,0.9735754330952963,0.9631026983261108,0.9815845489501953,0.9870529174804688,0.9949329495429993
lug,0.9341803342103958,0.979033425450325,0.9829089790582657,0.9787946045398712,0.9768765767415365,0.9709319074948629,0.9758009016513824,0.9734948873519897,0.9767688512802124,0.9751856625080109,0.9671585857868195,0.9934137463569641
hau,0.9020634740591049,0.9566189348697662,0.9616440236568451,0.9619966596364975,0.9642172654469808,0.9588223298390707,0.9698889056841532,0.9676134387652079,0.9642173449198405,0.9801757037639618,0.9807704389095306,0.991997480392456
