,LOC,DATE,PER,ORG
bam,0.9811573028564453,,,0.9755446314811707
bbj,0.9714066982269287,,,0.982688307762146
ewe,,,0.9263985753059387,0.9850087761878967
fon,0.9757015705108643,,0.9168211817741394,0.9828169941902161
hau,0.9462330937385559,,0.9242057800292969,0.9820899963378906
ibo,0.9783947467803955,,,0.9793584942817688
kin,0.9750703573226929,,0.9115433692932129,0.9632009267807007
lug,,,0.9049886465072632,0.9720923900604248
luo,,,0.9359071850776672,0.9595074653625488
mos,,,0.9098124504089355,0.9788731932640076
nya,0.9758950471878052,,,0.9793415069580078
pcm,0.9814500212669373,,0.9207271337509155,
sna,0.9849663972854614,,0.927070140838623,
swa,0.972341775894165,,0.9211662411689758,0.9247846603393555
tsn,0.9757753014564514,,,0.9764638543128967
twi,0.9729720950126648,,0.929337203502655,0.9903603792190552
wol,0.9758245348930359,,0.9197426438331604,0.9680435657501221
xho,0.9777736663818359,,0.9142613410949707,
yor,0.9613485932350159,,,0.9809014797210693
zul,0.9766180515289307,,,
