,ORG,LOC,PER,DATE,Mean
lug,0.9712697449714701,0.9802478368027854,0.9940727521264062,0.969785377010513,0.9788439277277936
kin,0.9838944234616112,0.9806002668224783,0.9777772824696974,0.9713085828180079,0.9783951388929486
luo,0.9800334057821967,0.9704456167244985,0.9799459338770127,0.9624444281090454,0.9732173461231883
twi,0.9840454263690113,0.9673538114747724,0.9808456459233874,0.9599993439190768,0.9730610569215621
sna,0.9806015689005327,0.9521904915501327,0.9800714578833999,0.9793548930094469,0.973054602835878
ibo,0.9696840607658783,0.9653051411363476,0.9754216447871434,0.9758026537393126,0.9715533751071705
nya,0.9819656002010325,0.9607844433458892,0.9801539642285482,0.9626694010566899,0.97139335220804
tsn,0.9731265253368995,0.9380878030219055,0.977346787500657,0.9711532645231473,0.9649285950956523
zul,0.978248651918432,0.9445630446425238,0.9664738533981869,0.9609072532451944,0.9625482008010843
xho,0.9677626785912237,0.9371909546602243,0.9618383930221313,0.983198842755057,0.962497717257159
wol,0.9729625350388423,0.9399375501547812,0.9709456709403993,0.9622640284063553,0.9615274461350946
hau,0.9726726727532875,0.9345037690595985,0.9700230870869467,0.9671445979710692,0.9610860317177256
mos,0.9729818306353863,0.944242953038442,0.9748039486304407,0.9363814533249512,0.9571025464073051
bam,0.9421529420674326,0.9504995617202296,0.9703295224726723,0.9640388892290895,0.956755228872356
ewe,0.9713146984488112,0.9481290279790323,0.9713616883243367,0.9355861234555275,0.9565978845519268
swa,0.9631328628670369,0.9554519796766454,0.9771459803459419,0.9276016269388943,0.9558331124571297
pcm,0.9607729755957826,0.9564248532806475,0.9761777200502377,0.9015320161702632,0.9487268912742327
fon,0.957455662534693,0.9311856652640975,0.9671246714592987,0.9075287095068822,0.9408236771912429
yor,0.9667451981901577,0.8902070998126589,0.947685745165475,0.9256757532506322,0.932578449104731
bbj,0.9306198862781893,0.8812340121170698,0.9752651857512001,0.9226733782577563,0.9274481156010539
