,ORG,LOC,PER,DATE,Mean
lug,0.8775862971001988,0.9042483877401291,0.9764893108045644,0.8344004639148024,0.8981811148899237
kin,0.9140141673767503,0.8783873880786546,0.9113957902469523,0.8472626100767372,0.8877649889447736
twi,0.928845673649293,0.8383861976263368,0.9266573876673558,0.8131250562067642,0.8767535787874374
sna,0.9087562321463564,0.7619783963139517,0.9161750511038261,0.9068618371512787,0.8734428791788532
ibo,0.8876720256723154,0.801294556763683,0.8984160177297924,0.8987165054490959,0.8715247764037216
luo,0.9119059922412568,0.8413307736701306,0.9168718644888232,0.7980740256385739,0.8670456640096962
nya,0.9299480379034122,0.7908967203185122,0.8894760041648957,0.8159465671275024,0.8565668323785807
swa,0.8599888328611839,0.8498729681067513,0.9276646609572562,0.7559008874997732,0.8483568373562411
tsn,0.8994890779238638,0.7221090509952327,0.9019686053052489,0.8386103404647178,0.8405442686722657
zul,0.9036855007437105,0.7692377680874961,0.8552055044709465,0.8294690783473024,0.8393994629123639
xho,0.8844836510059824,0.6615725195416811,0.8837166207231376,0.9016810643326704,0.8328634639008679
hau,0.8652985774022297,0.6436505863994465,0.885257909153167,0.8068954645537791,0.8002756343771555
ewe,0.8902403206878877,0.7814186802274009,0.9078051156540367,0.6165118119939214,0.7989939821408117
wol,0.8742929615021723,0.6499271402780569,0.8714917593260509,0.7782178350661092,0.7934824240430973
mos,0.8742979720574012,0.7046426787262703,0.8880627828239162,0.6779383631539574,0.7862354491903862
bam,0.780670025814006,0.7239341883893639,0.875026476958736,0.7469172629280248,0.7816369885225327
fon,0.8580466730870513,0.6334683422911263,0.8998192694269254,0.6976088642031513,0.7722357872520635
pcm,0.8296088041723046,0.7875054345375475,0.9149722746417567,0.537108897308806,0.7672988526651037
yor,0.8358888975738401,0.4942706490658831,0.7679277060849211,0.7058488061424535,0.7009840147167745
bbj,0.6910476134571042,0.4500050919871802,0.9019000032845033,0.6200320659224713,0.6657461936628147
