,ORG,LOC,PER,DATE,Mean
lug,0.9208245601216056,0.9344562346990428,0.9854790651348964,0.9118202037911158,0.9381450159366651
kin,0.950684370208728,0.9292835696204408,0.9446627592766419,0.9128744060063512,0.9343762762780404
sna,0.948472791395521,0.8583792650793154,0.9449654848659025,0.9465584039766459,0.9245939863293462
twi,0.9563119895975539,0.8994578630972603,0.9479807084658655,0.8931112746742326,0.924215458958728
ibo,0.922792611921895,0.8851207768028867,0.9356009100361624,0.938810050905684,0.9205810874166571
luo,0.9444431120180048,0.8998221607362561,0.9449663490860325,0.8826653006151886,0.9179742306138705
nya,0.9613131761414963,0.8770124450592606,0.928975182972565,0.8975821747126261,0.916220744721487
swa,0.9086592939151114,0.9038147528369842,0.9507320078295061,0.8556741413705239,0.9047200489880314
tsn,0.9344582106042038,0.8297238769225568,0.9352975689250453,0.9102834836776114,0.9024407850323544
zul,0.9430533762056637,0.8554018616724793,0.909458183192203,0.8992419479244639,0.9017888422487025
xho,0.9268282458771672,0.7997189731126869,0.9258053881258327,0.9464678781988388,0.8997051213286313
hau,0.9273415591540148,0.7848610357338474,0.9282266542081026,0.8905077920533372,0.8827342602873254
wol,0.9321361469637335,0.791622330552386,0.9229908751610837,0.8736899319062542,0.8801098211458643
ewe,0.9373834364221286,0.8624747060186384,0.9350025157033908,0.770667124951144,0.8763819457738256
mos,0.9343672645653156,0.8213991726474299,0.9315898175945295,0.8121977553021483,0.8748885025273558
bam,0.8666916687273455,0.8370603727486609,0.9230104656216879,0.8608581404169107,0.8719051618786513
fon,0.9113722439180446,0.7729657798114384,0.9268599718022166,0.8057306554991093,0.8542321627577022
pcm,0.8878861470843722,0.8663123384954663,0.9397818912628537,0.7083688572662236,0.8505873085272289
yor,0.9115847649451793,0.6733309275718147,0.8586425218062371,0.8235521916215768,0.8167776014862019
bbj,0.8119116759918354,0.634544286360287,0.9340435474574774,0.769407839084995,0.7874768372236487
