,PER,LOC,ORG,DATE,Mean
lug,0.999995599285725,0.9999898769906507,0.999990414984412,0.9999832195852596,0.9999897777115119
nya,0.9999931892041843,0.9999908067207023,0.9999862806350915,0.9999697739898927,0.9999850126374678
sna,0.9999831750365881,0.9999871612822594,0.9999896947922495,0.9999768325354831,0.999984215911645
hau,0.9999909817487588,0.9999845835784272,0.9999830611935556,0.9999772694305546,0.999983973987824
kin,0.9999864395902036,0.9999903251065987,0.999983470011954,0.9999683388180456,0.9999821433817004
zul,0.999979858178049,0.9999743757411116,0.9999845195500588,0.9999785750280751,0.9999793321243237
bam,0.9999880729128882,0.9999794080738467,0.9999794789766547,0.9999656717238312,0.9999781579218051
xho,0.9999622775053758,0.9999795974485419,0.9999843382684485,0.9999849655990993,0.9999777947053664
twi,0.999987593006568,0.9999753338279377,0.9999841976859182,0.9999630145414595,0.9999775347654709
mos,0.9999843490670507,0.9999798930242387,0.9999811472052991,0.9999609092090436,0.999976574626408
luo,0.999969515343182,0.9999851562774656,0.999970254176177,0.9999711793387048,0.9999740262838824
wol,0.9999776993833949,0.9999771608065569,0.9999859352798838,0.9999519888126116,0.9999731960706117
ibo,0.9999854763737821,0.9999792070668314,0.9999547022737164,0.999971488006497,0.9999727184302067
tsn,0.9999760229601031,0.9999615530982435,0.9999741027674932,0.999976614721979,0.9999720733869547
swa,0.9999820930675655,0.9999663082453187,0.999965668179411,0.9999623019447899,0.9999690928592713
ewe,0.9999821467765476,0.999960675970098,0.9999696966909071,0.9999545253401588,0.9999667611944278
fon,0.9999600850934094,0.9999630080321947,0.9999749506982204,0.999912369797346,0.9999526034052926
bbj,0.9999782497710162,0.9999479661597116,0.9999559694709554,0.9999094726389874,0.9999479145101677
yor,0.9999566437860551,0.9999346786141154,0.9999574445006866,0.9999299102434934,0.9999446692860876
pcm,0.9999662681138201,0.999944123444852,0.999936930189591,0.9999176747590878,0.9999412491268377
