layer,model,rank_type,language,cosine
1,xlmr,top5,kin,0.9598494612313564
1,xlmr,top5,twi,0.9513760419452891
1,xlmr,top5,luo,0.9469529655244615
1,xlmr,top5,sna,0.946459589830411
1,xlmr,top5,tsn,0.9424319002363417
1,xlmr,worst5,hau,0.872898169592315
1,xlmr,worst5,mos,0.8938534875321232
1,xlmr,worst5,fon,0.8961209872968836
1,xlmr,worst5,bbj,0.908765231082642
1,xlmr,worst5,yor,0.9107703804190642
2,xlmr,top5,kin,0.980618985649807
2,xlmr,top5,twi,0.979384759672327
2,xlmr,top5,luo,0.9778936357280008
2,xlmr,top5,sna,0.975687078790727
2,xlmr,top5,ibo,0.9756472480842491
2,xlmr,worst5,hau,0.9412280823670182
2,xlmr,worst5,fon,0.9561858200559429
2,xlmr,worst5,pcm,0.9600936365283392
2,xlmr,worst5,mos,0.9602544362248938
2,xlmr,worst5,yor,0.9619878826577679
3,xlmr,top5,kin,0.9856478825114132
3,xlmr,top5,twi,0.9838846084339167
3,xlmr,top5,luo,0.9831157353968402
3,xlmr,top5,ibo,0.982302314315746
3,xlmr,top5,tsn,0.9816863217384987
3,xlmr,worst5,hau,0.9528654486525292
3,xlmr,worst5,pcm,0.9687542915344238
3,xlmr,worst5,fon,0.9689749685767429
3,xlmr,worst5,mos,0.9722035149343653
3,xlmr,worst5,swa,0.9723830456827202
4,xlmr,top5,kin,0.9843152188787273
4,xlmr,top5,twi,0.9833072373290467
4,xlmr,top5,luo,0.982187293323816
4,xlmr,top5,ibo,0.9809134251931134
4,xlmr,top5,tsn,0.9798972041778315
4,xlmr,worst5,hau,0.9541053464210111
4,xlmr,worst5,pcm,0.9657589859432645
4,xlmr,worst5,fon,0.9672326881901111
4,xlmr,worst5,bbj,0.9690817454281975
4,xlmr,worst5,bam,0.9707685759644104
5,xlmr,top5,kin,0.9859324074258992
5,xlmr,top5,twi,0.9857233926361683
5,xlmr,top5,luo,0.9839277851815317
5,xlmr,top5,nya,0.9826735316538343
5,xlmr,top5,ibo,0.9818437372157777
5,xlmr,worst5,hau,0.9560758654588188
5,xlmr,worst5,fon,0.9696380760934618
5,xlmr,worst5,bbj,0.9697499812818041
5,xlmr,worst5,pcm,0.9700566452313093
5,xlmr,worst5,bam,0.9713250160996431
6,xlmr,top5,twi,0.981375077581094
6,xlmr,top5,kin,0.9812125746720757
6,xlmr,top5,luo,0.9786005137013454
6,xlmr,top5,ibo,0.9757003005034004
6,xlmr,top5,lug,0.9743560825298035
6,xlmr,worst5,hau,0.9500066291273029
6,xlmr,worst5,pcm,0.9532712818750368
6,xlmr,worst5,bbj,0.9584975986698874
6,xlmr,worst5,fon,0.961530979941873
6,xlmr,worst5,bam,0.9619528530469907
7,xlmr,top5,kin,0.9861138482498967
7,xlmr,top5,twi,0.9848814735225603
7,xlmr,top5,zul,0.9832025205387789
7,xlmr,top5,ibo,0.9827073407328986
7,xlmr,top5,luo,0.9824684433687746
7,xlmr,worst5,hau,0.9634513461511899
7,xlmr,worst5,pcm,0.9658245152118159
7,xlmr,worst5,swa,0.9707550016883152
7,xlmr,worst5,bbj,0.9724266895281723
7,xlmr,worst5,fon,0.9730645612953535
8,xlmr,top5,kin,0.972496401250752
8,xlmr,top5,twi,0.9713222964916354
8,xlmr,top5,ibo,0.9710723944738799
8,xlmr,top5,ewe,0.9691032681589812
8,xlmr,top5,zul,0.9688940348188861
8,xlmr,worst5,hau,0.9496829018873327
8,xlmr,worst5,pcm,0.9522523560555153
8,xlmr,worst5,fon,0.9583496778619056
8,xlmr,worst5,swa,0.9586704042222765
8,xlmr,worst5,mos,0.9596975219795127
9,xlmr,top5,ewe,0.9848843436796688
9,xlmr,top5,mos,0.9805900379292016
9,xlmr,top5,twi,0.9803834742712743
9,xlmr,top5,ibo,0.9795511110315045
9,xlmr,top5,kin,0.9792160073530327
9,xlmr,worst5,swa,0.9626743978667027
9,xlmr,worst5,hau,0.9637430177151578
9,xlmr,worst5,bam,0.966610231445831
9,xlmr,worst5,lug,0.9683822080926988
9,xlmr,worst5,pcm,0.9710908856206727
10,xlmr,top5,ewe,0.9838044568172937
10,xlmr,top5,mos,0.9796318012533836
10,xlmr,top5,kin,0.9794605420631113
10,xlmr,top5,twi,0.9791222770237228
10,xlmr,top5,ibo,0.9785246027326121
10,xlmr,worst5,swa,0.9646914774931751
10,xlmr,worst5,bam,0.9658560365149118
10,xlmr,worst5,hau,0.9670329215457139
10,xlmr,worst5,yor,0.9674759067377998
10,xlmr,worst5,lug,0.9678757844619381
11,xlmr,top5,ewe,0.9854178961040905
11,xlmr,top5,twi,0.9821362530143516
11,xlmr,top5,mos,0.9812307120526879
11,xlmr,top5,kin,0.9810622421283166
11,xlmr,top5,tsn,0.9810484196375875
11,xlmr,worst5,lug,0.9697250920592002
11,xlmr,worst5,bam,0.9699288710807134
11,xlmr,worst5,yor,0.9709744302971849
11,xlmr,worst5,swa,0.9710401910022625
11,xlmr,worst5,hau,0.9718352787702986
12,xlmr,top5,ewe,0.9985882356328871
12,xlmr,top5,twi,0.9983406767104436
12,xlmr,top5,zul,0.9982101575842182
12,xlmr,top5,tsn,0.9981605630476498
12,xlmr,top5,ibo,0.9981579381285361
12,xlmr,worst5,lug,0.9967185044751584
12,xlmr,worst5,bam,0.9967923210662546
12,xlmr,worst5,swa,0.9972120974827738
12,xlmr,worst5,hau,0.9972465732722606
12,xlmr,worst5,yor,0.9972862899303436
