,LOC,DATE,ORG,PER
bam,0.9999672770500183,0.9999813437461853,0.9999905824661255,0.9999954700469971
bbj,0.9999303221702576,0.9999898672103882,0.9999943971633911,0.9999974966049194
ewe,0.9999805688858032,0.9999716877937317,0.9999951124191284,0.9999949336051941
fon,0.9999635815620422,0.9999828934669495,0.9999908804893494,0.9999843239784241
hau,0.999970555305481,0.9999905228614807,0.9999969005584717,0.9999954700469971
ibo,0.9999649524688721,0.9999943971633911,0.9999950528144836,0.999996542930603
kin,0.9999968409538269,0.9999890327453613,0.9999950528144836,0.9999958872795105
lug,0.9999923706054688,0.9999586343765259,0.9999786615371704,0.9999979138374329
luo,0.9999952912330627,0.9999944567680359,0.9999916553497314,0.9999973773956299
mos,0.9999633431434631,0.9999779462814331,0.9999940395355225,0.9999946355819702
nya,0.9999789595603943,0.9999573230743408,0.9999870657920837,0.9999971985816956
pcm,0.9999940991401672,0.9999033808708191,0.999972939491272,0.9999987483024597
sna,0.9999685883522034,0.999976634979248,0.9999822378158569,0.9999979138374329
swa,0.9999977946281433,0.9999099373817444,0.9999697804450989,0.9999971389770508
tsn,0.9999871850013733,0.9999840259552002,0.9999719262123108,0.9999967813491821
twi,0.9999961853027344,0.9999792575836182,0.9999940395355225,0.9999982118606567
wol,0.9999644160270691,0.9999958276748657,0.9999884963035583,0.9999932646751404
xho,0.9999536871910095,0.9999889135360718,0.9999872446060181,0.9999923706054688
yor,0.9999434947967529,0.999991774559021,0.9999951124191284,0.9999929070472717
zul,0.9999748468399048,0.9999881386756897,0.9999944567680359,0.999994695186615
