,DATE,PER,LOC,ORG
bam,0.9999980330467224,0.9999927878379822,0.9999943971633911,0.9999974966049194
bbj,0.9999940991401672,0.9999890327453613,0.9999982118606567,0.9999986886978149
ewe,0.9999951124191284,0.9999908208847046,0.9999978542327881,0.999999463558197
fon,0.9999971985816956,0.9999939799308777,0.9999980330467224,0.9999980926513672
hau,0.9999929070472717,0.9999947547912598,0.9999855160713196,0.9999990463256836
ibo,0.999995231628418,0.9999943971633911,0.9999966025352478,0.9999980330467224
kin,0.9999977350234985,0.9999933242797852,0.9999989867210388,0.9999989867210388
lug,0.999997079372406,0.9999910593032837,0.9999992251396179,0.9999948740005493
luo,0.9999923706054688,0.9999948143959045,0.9999973773956299,0.9999979138374329
mos,0.9999964237213135,0.9999870657920837,0.999989926815033,0.9999971389770508
nya,0.9999935030937195,0.9999863505363464,0.9999966621398926,0.9999967813491821
pcm,0.9999963045120239,0.999996542930603,0.9999978542327881,0.9999982118606567
sna,0.9999967813491821,0.9999906420707703,0.9999982118606567,0.9999988079071045
swa,0.9999973773956299,0.9999959468841553,0.999998927116394,0.9999978542327881
tsn,0.9999948740005493,0.9999914169311523,0.9999884366989136,0.9999978542327881
twi,0.9999905824661255,0.9999938011169434,0.9999994039535522,0.9999975562095642
wol,0.9999970197677612,0.9999898076057434,0.9999943971633911,0.9999949336051941
xho,0.9999985694885254,0.9999906420707703,0.9999943375587463,0.9999972581863403
yor,0.9999979734420776,0.9999954700469971,0.9999967217445374,0.9999980330467224
zul,0.9999948740005493,0.9999924302101135,0.9999904036521912,0.9999986886978149
