,PER,LOC,DATE,ORG
bam,0.7652813196182251,0.8506161570549011,0.9115363359451294,0.8769210577011108
bbj,0.7970287799835205,0.7138004302978516,0.8459417223930359,0.8766786456108093
ewe,0.7898147702217102,0.875423014163971,0.7551495432853699,0.9184624552726746
fon,0.7684379816055298,0.8041386008262634,0.8664190769195557,0.9056527018547058
hau,0.7916967868804932,0.8072248101234436,0.9372581839561462,0.9415731430053711
ibo,0.7852527499198914,0.8322767615318298,0.956965446472168,0.9383988976478577
kin,0.7833742499351501,0.9341328144073486,0.9474072456359863,0.9484086632728577
lug,0.7833940982818604,0.9267927408218384,0.8971517086029053,0.9282097220420837
luo,0.7914073467254639,0.9127979278564453,0.9439389705657959,0.9243204593658447
mos,0.7796952724456787,0.8358960747718811,0.7977103590965271,0.9137469530105591
nya,0.8041881918907166,0.8923296928405762,0.9275482296943665,0.9448025226593018
pcm,0.7527456879615784,0.8701791763305664,0.7643044590950012,0.8916100263595581
sna,0.7889902591705322,0.8493677377700806,0.9604629874229431,0.9469510912895203
swa,0.7677482962608337,0.9111502170562744,0.8845193386077881,0.9027727842330933
tsn,0.7789047360420227,0.8511309623718262,0.9422659277915955,0.9143865704536438
twi,0.7814903259277344,0.8928234577178955,0.9097416400909424,0.9533023834228516
wol,0.7887649536132812,0.8226608633995056,0.9323399066925049,0.923815131187439
xho,0.7941834926605225,0.7847375869750977,0.9671366810798645,0.926567554473877
yor,0.7305625677108765,0.7112230062484741,0.864139974117279,0.9109508991241455
zul,0.7928228378295898,0.8480729460716248,0.9445028305053711,0.9416282176971436
