,DATE,ORG,LOC,PER,Mean
kin,0.9540210962295532,0.9581806063652039,0.9545484781265259,0.8389725089073181,0.9537470016892501
luo,0.9497587084770203,0.9486299157142639,0.9411680102348328,0.8384525179862976,0.9448170456986414
twi,0.9292104244232178,0.9676755666732788,0.932487964630127,0.8524372577667236,0.941696503969628
nya,0.9378283619880676,0.9520617723464966,0.9246317148208618,0.8501611351966858,0.9367879211433291
sna,0.972568929195404,0.9487980604171753,0.8764870166778564,0.8443531394004822,0.9312280042590745
swa,0.9125096797943115,0.9345659613609314,0.9513078927993774,0.8274669051170349,0.9311358088583458
zul,0.9579437971115112,0.9454529285430908,0.8802565336227417,0.843014657497406,0.9265478880699538
tsn,0.954197108745575,0.9295803904533386,0.8980644941329956,0.8358675837516785,0.9258410883700754
ibo,0.9636940956115723,0.9555236101150513,0.860710620880127,0.8428565859794617,0.9253233079835186
lug,0.8950249552726746,0.9288924932479858,0.9481970071792603,0.8329970836639404,0.9226044342899573
hau,0.959766685962677,0.948693573474884,0.8517490029335022,0.8247644305229187,0.9185688828858803
wol,0.9471287131309509,0.9401004314422607,0.8584792017936707,0.840922474861145,0.9140658219029584
bam,0.9276387095451355,0.8978797793388367,0.89337557554245,0.8238643407821655,0.9049998532755794
xho,0.9696527719497681,0.9279412031173706,0.8110309839248657,0.8473240733146667,0.902000168802857
pcm,0.8115241527557373,0.9276139736175537,0.9250673055648804,0.8481113314628601,0.8874392309213873
fon,0.8880420923233032,0.9273742437362671,0.8468735814094543,0.833102822303772,0.8865744268174559
mos,0.8151789307594299,0.9335595369338989,0.8707950711250305,0.8244151473045349,0.8724099297536014
ewe,0.761052131652832,0.9358102083206177,0.9172613024711609,0.8372060656547546,0.8708364611535561
bbj,0.8739282488822937,0.8930720686912537,0.775208592414856,0.8501457571983337,0.8474461634953817
yor,0.8743535876274109,0.9228653311729431,0.7408740520477295,0.7671098709106445,0.8447881380091189
