,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,,,,0.9730249643325806,0.2322714775800705,0.9729753136634827,0.9577304720878601,0.29075685143470764,0.957657516002655,,,,
bbj,,,,0.9398658275604248,0.34679701924324036,0.9397543668746948,0.9687822461128235,0.24987131357192993,0.968723714351654,,,,
ewe,0.9488803148269653,0.3197483420372009,0.9487922191619873,,,,0.9648044109344482,0.2653132379055023,0.9647379517555237,,,,
fon,0.9343845844268799,0.3622581362724304,0.9342706799507141,0.9529502391815186,0.30675649642944336,0.952862560749054,0.9788278341293335,0.20577822625637054,0.9787874221801758,,,,
hau,0.9550421237945557,0.2998606860637665,0.9549641609191895,0.9470579028129578,0.3253985345363617,0.9469630718231201,0.9699444770812988,0.2451764941215515,0.9698893427848816,,,,
ibo,,,,0.9662741422653198,0.2597140073776245,0.9662107825279236,0.971341609954834,0.23941011726856232,0.9712878465652466,,,,
kin,0.9547755718231201,0.30074697732925415,0.9546977281570435,0.969113290309906,0.24854303896427155,0.9690551161766052,0.9618957042694092,0.2760598063468933,0.9618260264396667,,,,
lug,0.9394620656967163,0.34796011447906494,0.939356803894043,,,,0.9747891426086426,0.22454799711704254,0.9747413396835327,,,,
luo,0.9624633193016052,0.27399590611457825,0.9623982906341553,,,,0.9662953615188599,0.2596336305141449,0.9662352800369263,,,,
mos,0.934116780757904,0.3629966676235199,0.9340025186538696,,,,0.9706478714942932,0.24229012429714203,0.9705936312675476,,,,
nya,,,,0.947618842124939,0.32366999983787537,0.9475238919258118,0.9703131914138794,0.24366770684719086,0.9702573418617249,,,,
pcm,0.9450273513793945,0.3315805196762085,0.9449323415756226,0.9777370095252991,0.21101202070713043,0.9776950478553772,,,,,,,
sna,0.9554975032806396,0.2983371615409851,0.9554204344749451,0.9744192361831665,0.22618936002254486,0.9743709564208984,,,,,,,
swa,0.9562399387359619,0.29583799839019775,0.9561643600463867,0.9706637859344482,0.24222365021705627,0.9706099629402161,0.9391698837280273,0.3487981855869293,0.9390600919723511,,,,
tsn,,,,0.9545302391052246,0.3015623688697815,0.9544456601142883,0.9666746854782104,0.2581685483455658,0.9666124582290649,,,,
twi,0.961897611618042,0.2760525345802307,0.9618319272994995,0.9670184850692749,0.25683310627937317,0.9669563174247742,0.981715738773346,0.19122983515262604,0.981681227684021,,,,
wol,0.9609067440032959,0.2796191871166229,0.9608391523361206,0.9549210071563721,0.30026382207870483,0.9548392295837402,0.9572184681892395,0.2925122082233429,0.9571391344070435,,,,
xho,0.9505587220191956,0.3144569993019104,0.9504733085632324,0.957499623298645,0.29154887795448303,0.957422137260437,,,,,,,
yor,,,,0.9149868488311768,0.4123426675796509,0.9148364067077637,0.9677850008010864,0.25383085012435913,0.9677258729934692,,,,
zul,,,,0.9582858085632324,0.28883984684944153,0.9582106471061707,,,,,,,
