,PER,LOC,ORG,DATE,SWD_mean
bam,0.007227371571389085,0.006885174077979173,0.008854480160152889,0.006995957026447286,0.007490745708992108
bbj,0.0063143740908344625,0.008365125636373705,0.0051839032826137554,0.008244729138823459,0.007027033037161345
ewe,0.006159528350508481,0.006966169893530605,0.005036145945723547,0.00826805916358353,0.006607475838336541
fon,0.006396761302767118,0.00862329806022899,0.005977365400212875,0.008417319016643887,0.0073536859449632175
hau,0.006128831138539681,0.01003414641127165,0.006758194507256121,0.007131162509722344,0.007513083641697449
ibo,0.005922821579133597,0.008154201439083408,0.0053228664469315845,0.004977146375495067,0.006094258960160914
kin,0.006874200740639935,0.007244233508572506,0.005673055583429232,0.005229359908753395,0.006255212435348767
lug,0.008015777326363605,0.006181027331876976,0.00789111600488468,0.006198884628702217,0.007071701322956869
luo,0.006043630500244035,0.0066526567316032015,0.005127238945078716,0.00650152844036711,0.006081263654323266
mos,0.006602048792956339,0.0074167485854559345,0.005521609580682707,0.008465870699183142,0.007001569414569531
nya,0.005499211867117992,0.007224438415505574,0.006731597366524511,0.007489940111099713,0.006736296940061948
pcm,0.006375012613261788,0.007098632447195996,0.0072596558902660036,0.01061900248805614,0.007838075859694982
sna,0.0066976249486288,0.0079446351273873,0.006298275721746904,0.00757847508202758,0.007129752719947646
swa,0.006064721639177151,0.006485494543994719,0.008330982068400772,0.009164654016331042,0.007511463066975921
tsn,0.00614399914866226,0.007332726711410942,0.006259251008941646,0.0056235850124721765,0.006339890470371756
twi,0.005557096669690509,0.006172013956984301,0.004157879413014598,0.007292634951227228,0.005794906247729159
wol,0.005603478518423799,0.008414444268964871,0.005815056914798333,0.0059901519548475335,0.006455782914258634
xho,0.007417497430196818,0.008072708631516434,0.006790375990476605,0.005664791623985366,0.006986343419043806
yor,0.0074111584685851994,0.008855655450133781,0.007822095881238056,0.007196394267339201,0.00782132601682406
zul,0.006404361776731093,0.007657120161638886,0.005496311118349695,0.005542380614315334,0.006275043417758752
