layer,model,rank_type,language,cosine
1,mbert,top5,lug,0.9993689805269241
1,mbert,top5,kin,0.9991885870695114
1,mbert,top5,tsn,0.9991398304700851
1,mbert,top5,swa,0.999101385474205
1,mbert,top5,twi,0.999001070857048
1,mbert,worst5,ewe,0.9930980354547501
1,mbert,worst5,xho,0.9969850480556488
1,mbert,worst5,sna,0.9973558783531189
1,mbert,worst5,yor,0.9979115575551987
1,mbert,worst5,hau,0.9979740679264069
2,mbert,top5,lug,0.999894380569458
2,mbert,top5,kin,0.9998624175786972
2,mbert,top5,tsn,0.9998431652784348
2,mbert,top5,nya,0.9998367875814438
2,mbert,top5,swa,0.9998340308666229
2,mbert,worst5,ewe,0.9988466501235962
2,mbert,worst5,xho,0.999510183930397
2,mbert,worst5,sna,0.9995565414428711
2,mbert,worst5,yor,0.9996497929096222
2,mbert,worst5,pcm,0.9996711909770966
3,mbert,top5,kin,0.9999691992998123
3,mbert,top5,lug,0.9999652206897736
3,mbert,top5,tsn,0.9999638646841049
3,mbert,top5,bam,0.9999624490737915
3,mbert,top5,ibo,0.9999617040157318
3,mbert,worst5,ewe,0.9997628182172775
3,mbert,worst5,xho,0.9999035447835922
3,mbert,worst5,sna,0.9999036937952042
3,mbert,worst5,pcm,0.9999180734157562
3,mbert,worst5,yor,0.9999194741249084
4,mbert,top5,kin,0.9999131858348846
4,mbert,top5,hau,0.999870091676712
4,mbert,top5,twi,0.9998615980148315
4,mbert,top5,luo,0.9998602569103241
4,mbert,top5,bam,0.9998559653759003
4,mbert,worst5,pcm,0.9995723962783813
4,mbert,worst5,xho,0.9996098577976227
4,mbert,worst5,ewe,0.9996198415756226
4,mbert,worst5,swa,0.9996921569108963
4,mbert,worst5,yor,0.9997273236513138
5,mbert,top5,luo,0.9951452016830444
5,mbert,top5,kin,0.9949337095022202
5,mbert,top5,twi,0.9944464564323425
5,mbert,top5,tsn,0.9944245964288712
5,mbert,top5,ibo,0.9932328164577484
5,mbert,worst5,bbj,0.9801807254552841
5,mbert,worst5,yor,0.9819122552871704
5,mbert,worst5,pcm,0.9831184148788452
5,mbert,worst5,mos,0.9833248257637024
5,mbert,worst5,wol,0.9859837293624878
6,mbert,top5,tsn,0.989841029047966
6,mbert,top5,twi,0.9896499663591385
6,mbert,top5,kin,0.9892574846744537
6,mbert,top5,luo,0.9882403612136841
6,mbert,top5,ibo,0.9845717400312424
6,mbert,worst5,yor,0.9567375034093857
6,mbert,worst5,bbj,0.9651954025030136
6,mbert,worst5,pcm,0.9694471508264542
6,mbert,worst5,mos,0.9705468118190765
6,mbert,worst5,ewe,0.9731688499450684
7,mbert,top5,twi,0.9934859871864319
7,mbert,top5,kin,0.9892553091049194
7,mbert,top5,lug,0.9890209237734476
7,mbert,top5,pcm,0.9888190825780233
7,mbert,top5,tsn,0.9882932305335999
7,mbert,worst5,yor,0.9481781721115112
7,mbert,worst5,bbj,0.9655088186264038
7,mbert,worst5,xho,0.9669118126233419
7,mbert,worst5,fon,0.9718619386355082
7,mbert,worst5,mos,0.9732840855916342
8,mbert,top5,twi,0.9855274160703024
8,mbert,top5,lug,0.9774802128473917
8,mbert,top5,ewe,0.9768672386805216
8,mbert,top5,luo,0.9768025279045105
8,mbert,top5,swa,0.9766766230265299
8,mbert,worst5,yor,0.9347994128863016
8,mbert,worst5,xho,0.9457751512527466
8,mbert,worst5,bbj,0.9509137670199076
8,mbert,worst5,zul,0.9551527897516886
8,mbert,worst5,fon,0.9575892289479574
9,mbert,top5,twi,0.9870584805806478
9,mbert,top5,ewe,0.9797288179397583
9,mbert,top5,swa,0.9795377651850382
9,mbert,top5,lug,0.978698213895162
9,mbert,top5,luo,0.977077583471934
9,mbert,worst5,yor,0.9288486242294312
9,mbert,worst5,xho,0.9533745050430298
9,mbert,worst5,bbj,0.9588099320729574
9,mbert,worst5,zul,0.9595621228218079
9,mbert,worst5,fon,0.9627478321393331
10,mbert,top5,twi,0.9855640530586243
10,mbert,top5,luo,0.980347067117691
10,mbert,top5,swa,0.97942187388738
10,mbert,top5,lug,0.9780368208885193
10,mbert,top5,ewe,0.9760227998097738
10,mbert,worst5,yor,0.9249812364578247
10,mbert,worst5,xho,0.9523341655731201
10,mbert,worst5,tsn,0.9545389413833618
10,mbert,worst5,bbj,0.9580336213111877
10,mbert,worst5,zul,0.9581218759218851
11,mbert,top5,twi,0.9838031331698099
11,mbert,top5,ewe,0.9807056486606598
11,mbert,top5,luo,0.9805408716201782
11,mbert,top5,lug,0.9801915287971497
11,mbert,top5,swa,0.9783639907836914
11,mbert,worst5,yor,0.9302696585655212
11,mbert,worst5,xho,0.9412670731544495
11,mbert,worst5,zul,0.9489540457725525
11,mbert,worst5,bbj,0.9523375829060873
11,mbert,worst5,tsn,0.95829176902771
12,mbert,top5,lug,0.9633694291114807
12,mbert,top5,ewe,0.9610043168067932
12,mbert,top5,luo,0.958067923784256
12,mbert,top5,twi,0.9473236799240112
12,mbert,top5,mos,0.9470540881156921
12,mbert,worst5,yor,0.7803170084953308
12,mbert,worst5,xho,0.7898292243480682
12,mbert,worst5,bbj,0.8132162392139435
12,mbert,worst5,zul,0.8138441443443298
12,mbert,worst5,tsn,0.8627370297908783
