,PER,LOC,ORG,DATE,Mean
twi,0.9831663966178894,,,,0.9831663966178894
mos,0.9762834906578064,,0.980816125869751,,0.9785498082637787
nya,,,0.9762316346168518,,0.9762316346168518
swa,0.9755839705467224,,,,0.9755839705467224
hau,0.9761546850204468,,0.9727829694747925,,0.9744688272476196
ewe,0.9746776819229126,,0.9738181829452515,,0.974247932434082
sna,0.9754065871238708,0.9720450043678284,,,0.9737257957458496
fon,0.9728490710258484,,,,0.9728490710258484
lug,0.9719493985176086,,0.9718618392944336,,0.9719056189060211
wol,,,0.9714116454124451,,0.9714116454124451
tsn,,0.9672001600265503,0.9752505421638489,,0.9712253510951996
bam,,,0.9710838198661804,,0.9710838198661804
ibo,,0.9654937386512756,0.9744579195976257,,0.9699758291244507
kin,,,0.9687445163726807,,0.9687445163726807
pcm,0.9730367660522461,0.9612639546394348,,,0.9671503603458405
xho,0.963779866695404,0.9670933485031128,,,0.9654366075992584
luo,0.9642709493637085,,0.9635651707649231,,0.9639180600643158
yor,,0.9439271688461304,0.9767083525657654,,0.9603177607059479
zul,,0.9602414965629578,,,0.9602414965629578
bbj,,0.93122398853302,0.9707013368606567,,0.9509626626968384
