,PER,LOC,ORG,DATE,Mean
twi,0.9874488711357117,0.9613982439041138,0.9831944108009338,,0.977347175280253
mos,0.9777841567993164,,0.9763625264167786,,0.9770733416080475
hau,0.9795258045196533,,0.9712707996368408,,0.9753983020782471
lug,0.9820358753204346,,0.9681124091148376,,0.9750741422176361
ewe,0.9780154228210449,,0.9717717170715332,,0.9748935699462891
sna,0.9775769114494324,0.9671538472175598,,,0.9723653793334961
fon,0.9788588285446167,0.9637735486030579,0.9719116687774658,,0.9715146819750468
bam,,0.974646806716919,0.9674402475357056,,0.9710435271263123
nya,,0.9699641466140747,0.9704239964485168,,0.9701940715312958
tsn,,0.9632991552352905,0.9753351211547852,,0.9693171381950378
pcm,0.974765419960022,0.9557569622993469,,,0.9652611911296844
ibo,,0.960292637348175,0.9697356224060059,,0.9650141298770905
wol,,0.9621914029121399,0.9641737937927246,,0.9631825983524323
xho,0.9661042094230652,0.9590741395950317,,,0.9625891745090485
luo,0.966284453868866,,0.9569733738899231,,0.9616289138793945
bbj,,0.9498857855796814,0.9704790711402893,,0.9601824283599854
swa,0.9788005948066711,0.9389567971229553,,,0.9588786959648132
zul,,0.955295205116272,,,0.955295205116272
yor,,0.9367411136627197,0.9717573523521423,,0.954249233007431
kin,,0.8800564408302307,0.9627394676208496,,0.9213979542255402
