,DATE,LOC,ORG,PER,Mean
ibo,0.9999278178947513,0.9998964149507077,0.9999628287796154,0.9999399179466284,0.9999317448929257
kin,0.999877410307261,0.9998661605713421,0.9999770882874044,0.9998511241847517,0.9998929458376898
zul,0.9999322428683337,0.9997644375859771,0.9999416268040989,0.9999087354964007,0.9998867606887026
fon,0.9998722691838952,0.9998883400992011,0.9999573145620212,0.9997837621345488,0.9998754214949165
luo,0.9999033684401311,0.9999696907043126,0.9999689678712754,0.999651100146043,0.9998732817904405
wol,0.9998743268229968,0.9996959332060399,0.9999689958849691,0.9999383708132072,0.9998694066818032
tsn,0.9998646859827389,0.9998929400962473,0.9999507069397936,0.9997582089771335,0.9998666354989783
lug,0.9999078429298409,0.9998564687250795,0.9998430419208824,0.9998430697200364,0.9998626058239597
sna,0.9999544866749333,0.9996011852352436,0.9999652137748208,0.9999215699239818,0.9998606139022449
twi,0.9997495251555706,0.9998822205816914,0.9999376869103754,0.9998330146632338,0.9998506118277178
swa,0.9996286362160058,0.9999773491558085,0.9999747530112504,0.9998178198655933,0.9998496395621645
nya,0.9998686885726835,0.9999047045271514,0.9999595890876455,0.999617380253372,0.9998375906102132
hau,0.9999042427969352,0.9996092926299527,0.9998958347885862,0.9998707039598135,0.999820018543822
yor,0.9998990120480291,0.9996323756204827,0.9999363357044241,0.9997887611910311,0.9998141211409918
bam,0.9998484630919595,0.9997579460892451,0.9997908296550184,0.9997375480398863,0.9997836967190273
xho,0.9999568829368397,0.9992869538024299,0.999908443667308,0.9999312406572459,0.9997708802659558
pcm,0.9992931989952604,0.9997755322731625,0.9999370604485467,0.9999054275557833,0.9997278048181882
mos,0.9992470926835353,0.9998136011268498,0.9999645818336794,0.9997541025618312,0.999694844551474
ewe,0.9978817589204846,0.9996293626564282,0.9997701038585562,0.999780989809113,0.9992655538111455
bbj,0.9985933137118844,0.999030224308113,0.9991799275605241,0.9997849327094452,0.9991470995724917
