,PER,DATE,ORG,LOC
bam,0.9999803304672241,0.999977707862854,0.9999669194221497,0.999976634979248
bbj,0.9999749064445496,0.9999353289604187,0.9999702572822571,0.9999508261680603
ewe,0.9999387264251709,0.9999552965164185,0.9999792575836182,0.999981164932251
fon,0.9999573826789856,0.9999435544013977,0.9999679327011108,0.9999740719795227
hau,0.9999778270721436,0.9999350905418396,0.9999198317527771,0.9998818039894104
ibo,0.9999884366989136,0.9999783635139465,0.9999845027923584,0.9999880790710449
kin,0.9999814033508301,0.9999880790710449,0.9999881982803345,0.9999696016311646
lug,0.9999927282333374,0.9999818205833435,0.9999836683273315,0.9999772906303406
luo,0.9999843835830688,0.9999690055847168,0.9999714493751526,0.9999637603759766
mos,0.9999614953994751,0.9999751448631287,0.9999862313270569,0.9999881386756897
nya,0.999991774559021,0.9999810457229614,0.9999856948852539,0.9999716877937317
pcm,0.9999634027481079,0.9998117685317993,0.9998762011528015,0.999926745891571
sna,0.9999867677688599,0.999991774559021,0.9999914169311523,0.9999898672103882
swa,0.9999633431434631,0.9998670816421509,0.9998866319656372,0.9998531341552734
tsn,0.9999847412109375,0.9999820590019226,0.9999607801437378,0.9999613165855408
twi,0.9999696612358093,0.9999845027923584,0.9999866485595703,0.9999844431877136
wol,0.9999841451644897,0.9999940395355225,0.9999823570251465,0.9999907612800598
xho,0.9999868869781494,0.999977171421051,0.9999817609786987,0.9999695420265198
yor,0.9999755024909973,0.9999724626541138,0.9999764561653137,0.9999780058860779
zul,0.9999830722808838,0.9999885559082031,0.9999911189079285,0.9999867677688599
