,ORG,LOC,DATE,PER,Mean
twi,0.9644704461097717,0.9497030973434448,,0.9781589508056641,0.9641108314196268
mos,0.9425467848777771,,,0.9416159391403198,0.9420813620090485
swa,0.910245954990387,0.9484918713569641,,0.9658058285713196,0.9415145516395569
lug,0.9437490701675415,,,0.9380640983581543,0.9409065842628479
ewe,0.9209286570549011,,,0.9493368864059448,0.935132771730423
nya,0.9406556487083435,0.8845418691635132,,0.9797182083129883,0.9349719087282816
kin,0.9224563241004944,0.9193305969238281,,0.9615286588668823,0.9344385266304016
luo,0.9035712480545044,,,0.9538748264312744,0.9287230372428894
hau,0.94547039270401,0.8622919321060181,,0.9710095524787903,0.9262572924296061
fon,0.953541100025177,0.8797709941864014,,0.9406788945198059,0.9246636629104614
wol,0.9286071062088013,0.8726688623428345,,0.969414472579956,0.9235634803771973
pcm,0.845158576965332,0.9415647387504578,,0.9733277559280396,0.9200170238812765
sna,0.9059443473815918,0.8641984462738037,,0.9618306159973145,0.91065780321757
tsn,0.9440999627113342,0.87394118309021,,,0.9090205729007721
ibo,0.9441991448402405,0.8676086068153381,,,0.9059038758277893
bam,0.8863398432731628,0.9253218173980713,,,0.9058308303356171
zul,,0.8616679906845093,,0.9270634055137634,0.8943656980991364
bbj,0.9363242983818054,0.7976123690605164,,,0.8669683337211609
xho,,0.8384251594543457,,0.8916984796524048,0.8650618195533752
yor,0.9334582686424255,0.693756639957428,,,0.8136074542999268
