,PER,DATE,LOC,ORG,Mean
twi,0.9098629355430603,,0.9734630584716797,0.9867995977401733,0.9761538719231228
ibo,,,0.9672115445137024,0.9824705719947815,0.9748410582542419
sna,0.9096788763999939,,0.979633092880249,0.974949061870575,0.9734639716598222
zul,0.8909977674484253,,0.9702521562576294,0.9833148121833801,0.9719276889315192
fon,0.8998854756355286,,0.9683626294136047,0.9821316003799438,0.9709813617310434
mos,0.8955320119857788,,0.971394956111908,0.9793750047683716,0.9708650010936665
tsn,,,0.9637277126312256,0.9743158221244812,0.9690217673778534
bbj,0.9020524024963379,,0.9598222970962524,0.983605146408081,0.967770628209384
ewe,0.9047154784202576,,0.9683751463890076,0.9732469320297241,0.9670697810514918
bam,0.8773013949394226,,0.9731303453445435,0.971356213092804,0.9668692102972066
nya,0.9092393517494202,,0.9667338728904724,0.9735063314437866,0.9666740219548063
hau,0.9035287499427795,,0.9585928916931152,0.9774033427238464,0.964348907740611
wol,0.8979240655899048,,0.9648975133895874,0.9713162183761597,0.9641342545455357
xho,0.8954916000366211,,0.9691594839096069,0.9668172597885132,0.9638847809917522
yor,,,0.9480774998664856,0.9751652479171753,0.9616213738918304
kin,0.8939929604530334,,0.9667316675186157,0.9645979404449463,0.9616079071782669
pcm,0.9136220812797546,,0.9721887111663818,0.947432816028595,0.9571963098813903
lug,0.895740807056427,,,0.9632107615470886,0.9559818378516606
swa,0.9080609679222107,,0.9613231420516968,0.9526271820068359,0.9542064340609424
luo,0.9143196940422058,,,0.9564007520675659,0.9518920672791344
