,PER,DATE,LOC,ORG,Mean
twi,0.9215951561927795,,0.97114497423172,0.9882725477218628,0.9764193116493944
nya,,,0.974722683429718,0.9771834015846252,0.9759530425071716
bam,,,0.9753956198692322,0.9736607670783997,0.9745281934738159
ibo,,,0.9698854088783264,0.9783273339271545,0.9741063714027405
fon,0.9075543880462646,,0.9726117849349976,0.980668842792511,0.9727297897608775
mos,0.9062269926071167,,,0.9804220795631409,0.9724726059607097
wol,,,0.968059778213501,0.9750087261199951,0.971534252166748
ewe,0.9075281023979187,,,0.9782734513282776,0.9706935925143105
tsn,,,0.9671352505683899,0.9742183685302734,0.9706768095493317
sna,0.9021487832069397,,0.9788975715637207,,0.9706744870969227
zul,,,0.9700653553009033,,0.9700653553009033
bbj,,,0.9579951763153076,0.9819650053977966,0.9699800908565521
hau,0.9012467861175537,,,0.9766384959220886,0.9685608127287456
yor,,,0.9533527493476868,0.978924572467804,0.9661386609077454
pcm,0.8937880992889404,,0.9719657301902771,,0.9635895554508481
xho,0.9030976891517639,,0.9705246090888977,,0.9633002962384906
lug,0.8932536840438843,,,0.9693435430526733,0.9611910581588745
swa,0.9073566198348999,,0.9645451903343201,,0.9584178434950965
luo,0.9008023738861084,,,0.9623347520828247,0.9557419972760337
kin,,,0.906046986579895,0.9689599275588989,0.937503457069397
