,PER,ORG,DATE,LOC,Mean
kin,0.7737603187561035,0.9376422762870789,0.9382004141807556,0.9235743284225464,0.9306291057056016
luo,0.7801614999771118,0.9158180356025696,0.9256120920181274,0.9092106819152832,0.9147272183513391
twi,0.7891395092010498,0.9511051177978516,0.8917263150215149,0.8855883479118347,0.9075782405422741
nya,0.7924251556396484,0.9307622313499451,0.9118512868881226,0.8841732740402222,0.9070942256394334
sna,0.7795727252960205,0.9335041642189026,0.9560303688049316,0.8277225494384766,0.9037652799463648
ibo,0.7709431648254395,0.9272317290306091,0.9455617666244507,0.8293248414993286,0.8986626013996094
zul,0.7713104486465454,0.9284874796867371,0.9325160980224609,0.8360830545425415,0.8970175635783378
swa,0.7760515809059143,0.9028873443603516,0.8790237307548523,0.9102373123168945,0.8954720680169234
lug,0.7738672494888306,0.9078916311264038,0.8705735206604004,0.9111158847808838,0.8945953623829238
hau,0.7643611431121826,0.9272101521492004,0.9330589175224304,0.7967156171798706,0.8837513194622331
tsn,0.7713814973831177,0.893430769443512,0.9286012649536133,0.8299760818481445,0.8822291430838778
wol,0.7832356691360474,0.9108031392097473,0.9216102361679077,0.8021693825721741,0.8766988418859447
xho,0.7727718353271484,0.911873996257782,0.958577573299408,0.754896342754364,0.8735042521021185
bam,0.7600255608558655,0.8542779684066772,0.8742601871490479,0.8360486030578613,0.8533687616583556
fon,0.7708865404129028,0.8874757885932922,0.849004864692688,0.7882080078125,0.8404498737002295
ewe,0.769366979598999,0.9143238663673401,0.7114671468734741,0.8702793717384338,0.8310367454068242
pcm,0.7832056879997253,0.8830969333648682,0.7386794686317444,0.8647645711898804,0.8281282303840156
mos,0.7748122215270996,0.898760199546814,0.7508398294448853,0.8230488896369934,0.8234382891279506
yor,0.6898319125175476,0.8789726495742798,0.831501841545105,0.6670918464660645,0.7909049440243738
bbj,0.7903385758399963,0.854793906211853,0.8167135119438171,0.6743592023849487,0.7820875564898093
