,PER,ORG,DATE,LOC,Mean
kin,0.8955822587013245,0.9753178954124451,0.9696283936500549,0.9684837460517883,0.9699534066705879
luo,0.8912789225578308,0.9653085470199585,0.972480058670044,0.9576919078826904,0.9639966869604556
nya,0.8990902900695801,0.9726575016975403,0.9633124470710754,0.9486608505249023,0.960560083076397
twi,0.8959566950798035,0.9775526523590088,0.9529364705085754,0.9503817558288574,0.959277165374105
zul,0.8866413235664368,0.9687662124633789,0.9743180274963379,0.9295739531517029,0.9564360159588611
ibo,0.8842828273773193,0.9689826965332031,0.9814273715019226,0.915553867816925,0.9542025956581897
lug,0.8895556926727295,0.9633195400238037,0.9389895796775818,0.9592407941818237,0.9528374629696523
swa,0.8767784237861633,0.949935793876648,0.9447318315505981,0.9585448503494263,0.9499008661805801
hau,0.8955398201942444,0.968487024307251,0.9717027544975281,0.9075552225112915,0.9484025304085939
sna,0.8915074467658997,0.9711293578147888,0.9779504537582397,0.8979409337043762,0.9481014116542545
tsn,0.8906807899475098,0.9505720734596252,0.9716675281524658,0.9226725697517395,0.9473966040949183
wol,0.8980977535247803,0.9605147242546082,0.9625338912010193,0.9173455834388733,0.9460311322387435
xho,0.8893454074859619,0.9564657211303711,0.9847535490989685,0.8959131240844727,0.9448231541578538
bam,0.8800528645515442,0.933800220489502,0.9557360410690308,0.9249331951141357,0.9372414679039182
mos,0.8857446312904358,0.962730884552002,0.9150643944740295,0.9156436920166016,0.9304313363991384
pcm,0.8914543390274048,0.9511284828186035,0.8787136673927307,0.9436196684837341,0.923967069215349
fon,0.8779321908950806,0.9490698575973511,0.9167160987854004,0.8982508182525635,0.9206619159443172
ewe,0.8868486285209656,0.9614494442939758,0.8688037991523743,0.9292982816696167,0.9193307937286658
yor,0.8431106209754944,0.9477561116218567,0.9286036491394043,0.8512060046195984,0.9081479905471401
bbj,0.886726975440979,0.9332300424575806,0.9031647443771362,0.8460686802864075,0.894037520322274
