,PER,ORG,DATE,LOC,Mean
kin,0.9877411485976416,0.9916626112373569,0.9839195232125798,0.988045842149209,0.9878422812991968
sna,0.9905975508568164,0.9913614138849782,0.9849521372691005,0.9777206437831235,0.9861579364485046
nya,0.9905848073723871,0.9928451868127387,0.97890838193377,0.9800083907222967,0.9855866917102982
twi,0.9907931447283473,0.9917916634096811,0.9777424600042135,0.9813179315934012,0.9854112999339109
lug,0.9964762927130548,0.9756805164710327,0.9783742608951079,0.9890338152550376,0.9848912213335583
luo,0.9906726456946284,0.9891068091137646,0.9760679019421247,0.9823659485671491,0.9845533263294166
ibo,0.9881024121180308,0.9848575747913697,0.9768174845735453,0.9760285670979126,0.9814515096452147
tsn,0.9900067768046465,0.9889438843526879,0.9789541608998349,0.9662075657430472,0.9810280969500541
zul,0.9865916881741488,0.9893720577737717,0.9724516287275696,0.9734647380297758,0.9804700281763165
ewe,0.9891787575573066,0.9883404576553607,0.9706543523934748,0.9680655575528047,0.9790597812897367
wol,0.9866887909469222,0.982553868601155,0.9707421914368659,0.9635577702437224,0.9758856553071663
mos,0.9904137602529605,0.9876772106456856,0.9665359517161344,0.957591093674259,0.9755545040722599
xho,0.9841784951886919,0.9821266237156978,0.968770468890958,0.966160609353328,0.975309049287169
bam,0.9881700081909792,0.9754255880531444,0.9712755547947649,0.963267121000383,0.9745345680098179
swa,0.9859314896040614,0.9757119348525637,0.9515756665976264,0.967263066656812,0.9701205394277659
yor,0.979006211488132,0.9879340318027402,0.96371885828877,0.9443105286552548,0.9687424075587243
fon,0.9871714319263062,0.9842634235279826,0.942247055052493,0.9551447642163392,0.9672066686807802
pcm,0.9903877368295895,0.975072957604582,0.9267895271688115,0.9754952636629105,0.9669363713164734
hau,0.9875959253641095,0.9770568666006545,0.9387548213794369,0.9562098510263383,0.9649043660926347
bbj,0.9874215670858818,0.9747633659305595,0.9452538606276777,0.9418716390902474,0.9623276081835915
