,LOC,DATE,PER,ORG,Mean
twi,,,0.9969549179077148,,0.9969549179077148
lug,,,0.9980852603912354,0.9948123097419739,0.9964487850666046
sna,0.9917507171630859,,0.9969397783279419,,0.9943452477455139
luo,,,0.9952996373176575,0.9918510913848877,0.9935753643512726
pcm,0.9929361343383789,,0.9925110340118408,,0.9927235841751099
mos,,,0.9932450652122498,0.9921992421150208,0.9927221536636353
hau,,,0.9952906966209412,0.9897158145904541,0.9925032556056976
nya,,,,0.9911388754844666,0.9911388754844666
xho,0.9904384016990662,,0.9906750917434692,,0.9905567467212677
kin,,,,0.9902848601341248,0.9902848601341248
wol,,,,0.9902300238609314,0.9902300238609314
ewe,,,0.991994321346283,0.9876765608787537,0.9898354411125183
ibo,0.9905070066452026,,,0.989145815372467,0.9898264110088348
bbj,0.9887862205505371,,,0.9908407926559448,0.989813506603241
zul,0.9892979860305786,,,,0.9892979860305786
swa,,,0.989265501499176,,0.989265501499176
fon,,,0.9884026646614075,,0.9884026646614075
yor,0.9848753213882446,,,0.9905976057052612,0.9877364635467529
tsn,0.9938932657241821,,,0.9746625423431396,0.9842779040336609
bam,,,,0.9817875623703003,0.9817875623703003
