,LOC,DATE,PER,ORG,Mean
kin,,,,0.9098946452140808,0.9098946452140808
lug,,,0.8788208365440369,0.9302367568016052,0.904528796672821
tsn,0.9164043664932251,,,0.8896908760070801,0.9030476212501526
wol,,,,0.8966615200042725,0.8966615200042725
nya,,,,0.8929035067558289,0.8929035067558289
pcm,0.9151235818862915,,0.8380413055419922,,0.8765824437141418
twi,,,0.8712862133979797,,0.8712862133979797
swa,,,0.8577496409416199,,0.8577496409416199
ibo,0.8993975520133972,,,0.8131033182144165,0.8562504351139069
luo,,,0.8423246145248413,0.8590306639671326,0.8506776392459869
sna,0.8948607444763184,,0.7799930572509766,,0.8374269008636475
ewe,,,0.8086901903152466,0.8613545894622803,0.8350223898887634
mos,,,0.8221970200538635,0.8416950702667236,0.8319460451602936
bam,,,,0.8280551433563232,0.8280551433563232
zul,0.8271222114562988,,,,0.8271222114562988
fon,,,0.8252657055854797,,0.8252657055854797
xho,0.8792518973350525,,0.7691262364387512,,0.8241890668869019
yor,0.826824963092804,,,0.7653391361236572,0.7960820496082306
hau,,,0.8702384829521179,0.7077468633651733,0.7889926731586456
bbj,,,,0.7719164490699768,0.7719164490699768
