,LOC,DATE,PER,ORG,Mean
bam,0.9996435642242432,,,0.9987926483154297,0.9992181062698364
pcm,0.9979441165924072,,0.998375654220581,,0.9981598854064941
sna,0.9971044063568115,,0.99819016456604,,0.9976472854614258
twi,0.9992806911468506,,0.994453489780426,0.9968759417533875,0.9968700408935547
xho,0.9956449270248413,,0.9942701458930969,,0.9949575364589691
yor,0.9923054575920105,,,0.9963452219963074,0.9943253397941589
bbj,0.9920352697372437,,,0.996372401714325,0.9942038357257843
lug,,,0.9980860948562622,0.9899457693099976,0.9940159320831299
swa,0.99456387758255,,0.9931990504264832,,0.9938814640045166
nya,0.9975422620773315,,,0.9898350834846497,0.9936886727809906
ibo,0.9923826456069946,,,0.9938679933547974,0.993125319480896
luo,,,0.9990927577018738,0.9858967661857605,0.9924947619438171
hau,,,0.9917475581169128,0.9914358854293823,0.9915917217731476
fon,0.9985048770904541,,0.9877150058746338,0.9882181286811829,0.9914793372154236
ewe,,,0.9887797832489014,0.9893251657485962,0.9890524744987488
mos,,,0.9921994209289551,0.9834001064300537,0.9877997636795044
kin,0.991789698600769,,,0.982466459274292,0.9871280789375305
wol,0.99932461977005,,,0.9724434018135071,0.9858840107917786
tsn,0.9973828196525574,,,0.973097026348114,0.9852399230003357
zul,0.9840941429138184,,,,0.9840941429138184
