,LOC,DATE,PER,ORG,Mean
bam,0.9991699457168579,,,0.9971561431884766,0.9981630444526672
twi,0.9988999366760254,,0.9942736029624939,0.9997259974479675,0.997633179028829
lug,,,0.9987500905990601,0.9962572455406189,0.9975036680698395
sna,0.9949867725372314,,0.9979590773582458,,0.9964729249477386
pcm,0.9945299029350281,,0.9975637197494507,,0.9960468113422394
yor,0.9891461730003357,,,0.9992291927337646,0.9941876828670502
kin,0.9977316856384277,,0.9992066025733948,0.9839473366737366,0.9936285416285197
hau,0.9955600500106812,,0.9907494187355042,0.9942770004272461,0.9935288230578104
nya,0.9895015358924866,,,0.9955510497093201,0.9925262928009033
ibo,0.9870768785476685,,,0.9972774386405945,0.9921771585941315
luo,,,0.9993545413017273,0.9849773049354553,0.9921659231185913
fon,0.9992491006851196,,0.9792824983596802,0.9972811341285706,0.9919375777244568
swa,0.9972541928291321,,0.9900498986244202,0.9881150126457214,0.9918063680330912
wol,0.9975428581237793,,0.9991064071655273,0.9782177805900574,0.9916223486264547
xho,0.9932450652122498,,0.9890211224555969,,0.9911330938339233
bbj,0.981178343296051,,,0.9994020462036133,0.9902901947498322
mos,,,0.9847837090492249,0.9928412437438965,0.9888124763965607
tsn,0.9962930679321289,,,0.981029212474823,0.988661140203476
ewe,,,0.9799584746360779,0.9918769001960754,0.9859176874160767
zul,0.9804659485816956,,,,0.9804659485816956
