,PER,LOC,ORG,DATE,Mean
twi,0.8886681199073792,0.9624235033988953,0.9708626866340637,0.9388734102249146,0.9563043536789461
kin,0.8764931559562683,0.96822589635849,0.9603594541549683,0.9434952735900879,0.9560867111513934
luo,0.8761394023895264,0.959754467010498,0.9538173675537109,0.9481946229934692,0.9526972273203331
nya,0.8894487023353577,0.9587737917900085,0.9455031752586365,0.9342296123504639,0.9452756289734928
tsn,0.8802021741867065,0.9359509944915771,0.933735191822052,0.9586185216903687,0.9417829436892913
ibo,0.8735237121582031,0.8909924030303955,0.9541404843330383,0.9693506956100464,0.9371432812195125
zul,0.8781349062919617,0.9091067910194397,0.9400348663330078,0.9633556604385376,0.9365642366446848
swa,0.8770995736122131,0.969438374042511,0.9273367524147034,0.9037681818008423,0.9326260130549353
sna,0.872746467590332,0.876570999622345,0.9484294652938843,0.9740592241287231,0.932070708493861
lug,0.8739630579948425,0.9673022627830505,0.9319831132888794,0.8916733860969543,0.9294320829897103
hau,0.8704069256782532,0.8850257396697998,0.9457215070724487,0.951545774936676,0.9265329901940553
wol,0.8882119655609131,0.8991342186927795,0.9363158345222473,0.9249172210693359,0.9196198978449103
xho,0.8768254518508911,0.846985399723053,0.9241151213645935,0.9747011065483093,0.9146618272062987
bam,0.8628414273262024,0.9368197917938232,0.8594688773155212,0.9241435527801514,0.9061183104990661
fon,0.8525475859642029,0.877753496170044,0.9366994500160217,0.8931218385696411,0.901737883491466
mos,0.8473936319351196,0.8939270377159119,0.9483593106269836,0.8501765131950378,0.8966987388027622
ewe,0.8592767715454102,0.9443693161010742,0.9388713240623474,0.8079094886779785,0.8964551882793897
pcm,0.8900737166404724,0.958354651927948,0.9260093569755554,0.7973963618278503,0.8938595502395329
bbj,0.8733513951301575,0.82942134141922,0.9289478063583374,0.8536234498023987,0.8707065172395682
yor,0.8163818717002869,0.8109951019287109,0.9315758943557739,0.871936023235321,0.8706343009715943
