,ORG,LOC,PER,DATE
bam,0.9998120665550232,0.998798668384552,0.9998232126235962,0.9998686909675598
bbj,0.9999712705612183,0.9982656240463257,0.9998829364776611,0.9997798800468445
ewe,0.9999731183052063,0.9996053576469421,0.9998927712440491,0.9998667240142822
fon,0.9999276399612427,0.9993137717247009,0.9997880458831787,0.9993500709533691
hau,0.9996508359909058,0.9979066252708435,0.9994171857833862,0.999534547328949
ibo,0.999912440776825,0.9993253350257874,0.9998642206192017,0.9999522566795349
kin,0.9999750256538391,0.9999234080314636,0.9998762607574463,0.9999378323554993
lug,0.9996534585952759,0.999702513217926,0.999855637550354,0.9996490478515625
luo,0.9999574422836304,0.9999404549598694,0.9996519088745117,0.9999130368232727
mos,0.9998505115509033,0.9992811679840088,0.9998073577880859,0.9997425079345703
nya,0.999968409538269,0.9992337822914124,0.9998997449874878,0.9999327063560486
pcm,0.9991466999053955,0.9998880624771118,0.9998023509979248,0.9993194341659546
sna,0.9995672106742859,0.9992541670799255,0.999573826789856,0.999981701374054
swa,0.9996553063392639,0.9999498128890991,0.9998817443847656,0.9992377161979675
tsn,0.9998291730880737,0.9994398951530457,0.9998970031738281,0.9999719262123108
twi,0.999932587146759,0.9999562501907349,0.9997194409370422,0.9999102354049683
wol,0.9998984932899475,0.9993472099304199,0.9998268485069275,0.9999308586120605
xho,0.9999375939369202,0.9989995956420898,0.9998524785041809,0.9998806715011597
yor,0.9999605417251587,0.999271035194397,0.9998726844787598,0.9999132752418518
zul,0.9999558329582214,0.9996423125267029,0.9997579455375671,0.9999266266822815
