,ORG,LOC,DATE,PER,Mean
lug,0.9735722541809082,,,0.9833152890205383,0.9784437716007233
twi,0.9813770651817322,0.9598855376243591,,0.9760777950286865,0.9724467992782593
ewe,0.9680813550949097,,,0.9754123091697693,0.9717468321323395
mos,0.969277560710907,,,0.9659790396690369,0.9676283001899719
pcm,,0.9653123021125793,,0.9687795639038086,0.967045933008194
tsn,0.9716304540634155,0.9596163034439087,,,0.9656233787536621
sna,,0.9549707174301147,,0.9743677377700806,0.9646692276000977
swa,,0.9527085423469543,,0.9764384627342224,0.9645735025405884
nya,0.9687945246696472,0.956545889377594,,,0.9626702070236206
luo,0.9556975364685059,,,0.9692304134368896,0.9624639749526978
wol,0.9683576226234436,0.9552994966506958,,,0.9618285596370697
hau,0.9576675295829773,,,0.9650323987007141,0.9613499641418457
fon,0.9629031419754028,0.9427265524864197,,0.971325159072876,0.9589849511782328
ibo,0.967778205871582,0.9500066041946411,,,0.9588924050331116
bam,0.9588296413421631,0.9573155641555786,,,0.9580726027488708
xho,,0.9447275996208191,,0.9466572403907776,0.9456924200057983
yor,0.9587042331695557,0.9210319519042969,,,0.9398680925369263
bbj,0.9652572870254517,0.9133734107017517,,,0.9393153488636017
zul,,0.9343204498291016,,,0.9343204498291016
kin,0.9542201161384583,0.9004613757133484,,,0.9273407459259033
