,ORG,LOC,DATE,PER,Mean
nya,0.9589122533798218,,,,0.9589122533798218
tsn,0.9594888091087341,0.9578975439071655,,,0.9586931765079498
wol,0.9583002924919128,,,,0.9583002924919128
ibo,0.9538782835006714,0.9475952386856079,,,0.9507367610931396
bam,0.9474138021469116,,,,0.9474138021469116
bbj,0.9461455941200256,,,,0.9461455941200256
zul,,0.9423872828483582,,,0.9423872828483582
kin,0.9423161149024963,,,,0.9423161149024963
lug,0.9664577841758728,,,0.8984570503234863,0.9324574172496796
yor,0.9505771994590759,0.902481734752655,,,0.9265294671058655
pcm,,0.9657409191131592,,0.867423415184021,0.9165821671485901
mos,0.9552291035652161,,,0.8718647360801697,0.9135469198226929
ewe,0.9487167000770569,,,0.8777785897254944,0.9132476449012756
luo,0.9495372176170349,,,0.875243067741394,0.9123901426792145
xho,,0.9513954520225525,,0.8526279330253601,0.9020116925239563
sna,,0.9548816084861755,,0.8304105997085571,0.8926461040973663
twi,,,,0.8899568319320679,0.8899568319320679
fon,,,,0.8811655044555664,0.8811655044555664
hau,0.8790192604064941,,,0.8781904578208923,0.8786048591136932
swa,,,,0.8770076036453247,0.8770076036453247
