,ORG,LOC,DATE,PER,Mean
lug,0.9733301997184753,,,0.9815962314605713,0.9774632155895233
ewe,0.9730602502822876,,,0.9755904674530029,0.9743253588676453
twi,0.9840982556343079,0.9596996903419495,,0.979174017906189,0.9743239879608154
mos,0.9759259223937988,,,0.9685752987861633,0.9722506105899811
pcm,,0.9672437906265259,,0.9747298955917358,0.9709868431091309
sna,,0.9584324955940247,,0.9773832559585571,0.9679078757762909
tsn,0.9762194752693176,0.9588919281959534,,,0.9675557017326355
kin,0.9643720984458923,0.9626327157020569,,0.9748806357383728,0.9672951499621073
wol,0.9712004065513611,0.955020546913147,,0.9726041555404663,0.9662750363349915
nya,0.9741029739379883,0.9574523568153381,,,0.9657776653766632
luo,0.9607784152030945,,,0.9701096415519714,0.965444028377533
fon,0.9736114144325256,0.9460260272026062,,0.9741985201835632,0.9646119872728983
ibo,0.9733996987342834,0.950433611869812,,,0.9619166553020477
bam,0.965976893901825,0.9568305611610413,,,0.9614037275314331
hau,0.9690495729446411,0.9382886290550232,,0.9722836017608643,0.9598739345868429
xho,,0.9558931589126587,,0.9631237387657166,0.9595084488391876
swa,0.9345059990882874,0.9637343883514404,,0.9752898216247559,0.9578434030214945
zul,,0.9498032927513123,,,0.9498032927513123
yor,0.970196008682251,0.9287421703338623,,,0.9494690895080566
bbj,0.9701879620552063,0.9179973006248474,,,0.9440926313400269
