,ORG,LOC,DATE,PER,Mean
lug,0.9695501327514648,,,0.9775051474571228,0.9735276401042938
twi,0.9821836352348328,0.9577797651290894,,0.9770321249961853,0.9723318417867025
ewe,0.9708715081214905,,,0.9707010388374329,0.9707862734794617
mos,0.97368323802948,,,0.9665467143058777,0.9701149761676788
sna,0.9711924195289612,0.9562336206436157,,0.9763529300689697,0.9679263234138489
nya,0.9721806049346924,0.9543238878250122,,0.9772096872329712,0.9679047266642252
kin,0.9630486965179443,0.9601343274116516,,0.9756345152854919,0.9662725130716959
tsn,0.9734411239624023,0.9570460319519043,,,0.9652435779571533
wol,0.9675375819206238,0.948999285697937,,0.9702566266059875,0.9622644980748495
swa,0.952958881855011,0.962931752204895,,0.9703495502471924,0.9620800614356995
fon,0.972088098526001,0.940540075302124,,0.9723381996154785,0.9616554578145345
pcm,0.9458903074264526,0.9626865386962891,,0.9763308167457581,0.9616358876228333
luo,0.9564099311828613,,,0.9659291505813599,0.9611695408821106
ibo,0.9775528311729431,0.9447142481803894,,,0.9611335396766663
hau,0.968487024307251,0.9436935782432556,,0.9704235792160034,0.9608680605888367
zul,,0.9500412344932556,,0.9713379144668579,0.9606895744800568
bam,0.9636932015419006,0.9522061347961426,,,0.9579496681690216
xho,,0.9544758796691895,,0.959616482257843,0.9570461809635162
yor,0.9663257598876953,0.9272457361221313,,,0.9467857480049133
bbj,0.9695356488227844,0.916137158870697,,,0.9428364038467407
