,ORG,LOC,PER,DATE
bam,0.6582472324371338,0.6762774586677551,0.5489000678062439,0.7683764696121216
bbj,0.7255601286888123,0.4455084502696991,0.5772327780723572,0.6516177654266357
ewe,0.8054916858673096,0.727246105670929,0.5768839716911316,0.527992308139801
fon,0.7840479016304016,0.5948857665061951,0.5532496571540833,0.7193607091903687
hau,0.8357669115066528,0.5868058204650879,0.5883749723434448,0.8597368001937866
ibo,0.8501753807067871,0.6737200617790222,0.5984048247337341,0.8993048667907715
kin,0.8601893186569214,0.8027413487434387,0.5122385621070862,0.8804205060005188
lug,0.8031129240989685,0.8650317192077637,0.5782285332679749,0.8185052275657654
luo,0.8242536783218384,0.8080443143844604,0.5555412769317627,0.8435196280479431
mos,0.7690175771713257,0.6381859183311462,0.6040316224098206,0.6285609006881714
nya,0.8752515912055969,0.7708055377006531,0.5895947813987732,0.8461505770683289
pcm,0.732011079788208,0.7730034589767456,0.5615268349647522,0.4753308892250061
sna,0.826777458190918,0.6106597185134888,0.5922160744667053,0.9113234281539917
swa,0.7876982092857361,0.8522054553031921,0.4931080639362335,0.7681706547737122
tsn,0.8325311541557312,0.6992660164833069,0.5709571242332458,0.8708862066268921
twi,0.8815813660621643,0.7840851545333862,0.5771914124488831,0.7738892436027527
wol,0.7848895192146301,0.6280098557472229,0.5797211527824402,0.8385380506515503
xho,0.7974907159805298,0.5633537173271179,0.6043155789375305,0.9045590162277222
yor,0.7432347536087036,0.4640600085258484,0.45826566219329834,0.6923771500587463
zul,0.8246452808380127,0.7102627754211426,0.5710553526878357,0.8591295480728149
