,ORG,LOC,PER,DATE
bam,0.8665628433227539,0.9386091828346252,0.807086706161499,
bbj,0.9288551807403564,0.8483269810676575,0.8207173347473145,
ewe,0.9403037428855896,0.9089075326919556,0.8150320053100586,
fon,0.9490295648574829,0.9237480163574219,0.8073776960372925,
hau,0.9557996392250061,0.9097243547439575,0.8208691477775574,
ibo,0.9480535387992859,0.9367755651473999,0.8038725256919861,
kin,0.9559916257858276,0.9241421818733215,0.8109615445137024,
lug,0.9528506398200989,0.9210778474807739,0.8085024356842041,
luo,0.9104766845703125,0.932576596736908,0.8232903480529785,
mos,0.9407477378845215,0.9270459413528442,0.8097072839736938,
nya,0.9415103793144226,0.9283544421195984,0.8385091423988342,
pcm,0.8989881277084351,0.9148298501968384,0.8224058151245117,
sna,0.9406521916389465,0.9175947308540344,0.8192679286003113,
swa,0.8960148096084595,0.9055784940719604,0.825802743434906,
tsn,0.9343262910842896,0.9261122941970825,0.820121169090271,
twi,0.9627422094345093,0.936623752117157,0.820955216884613,
wol,0.9347046613693237,0.9039222002029419,0.833331823348999,
xho,0.9420155882835388,0.8908729553222656,0.8005236983299255,
yor,0.9239670038223267,0.8294290900230408,,
zul,0.9533955454826355,0.8970553278923035,0.8090720772743225,
