,ORG,LOC,PER,DATE
bam,0.864304780960083,0.922605037689209,0.7851079702377319,
bbj,0.9096173644065857,0.836871325969696,0.7899354100227356,
ewe,0.9303888082504272,0.8813060522079468,0.7950027585029602,
fon,0.9335196614265442,0.9126433730125427,0.7864291667938232,
hau,0.9489139914512634,0.9048567414283752,0.7944431304931641,
ibo,0.936408519744873,0.9217013120651245,0.7894412279129028,
kin,0.9458474516868591,0.9106792211532593,0.7883083820343018,
lug,0.9423124194145203,0.886978030204773,0.7757803201675415,
luo,0.8766630291938782,0.9260615110397339,0.8013701438903809,
mos,0.9291383624076843,0.9220166802406311,0.7974237203598022,
nya,0.9277594089508057,0.9072955846786499,0.8122252821922302,
pcm,0.8861167430877686,0.8859752416610718,0.7895638942718506,
sna,0.9326820969581604,0.9108275175094604,0.7935073971748352,
swa,0.8664575815200806,0.8702486753463745,0.777014970779419,
tsn,0.9238139986991882,0.9016003608703613,0.802780270576477,
twi,0.9517341256141663,0.9232819676399231,0.8035401701927185,
wol,0.9326454997062683,0.8991971611976624,0.8047919273376465,
xho,0.9339706897735596,0.8797867894172668,0.7814586758613586,
yor,0.9184325337409973,0.7958394289016724,0.7395263910293579,
zul,0.9431918859481812,0.9111557602882385,0.7848377823829651,
