,ORG,LOC,PER,DATE
bam,0.7217061519622803,0.7967076301574707,,
bbj,0.703384518623352,0.6250610947608948,,
ewe,0.7780078053474426,,0.578302264213562,
fon,0.7601296901702881,0.7496768832206726,0.5719533562660217,
hau,0.8261554837226868,0.7396395206451416,0.6378660798072815,
ibo,0.7955701351165771,0.8106319904327393,,
kin,0.8567475080490112,0.7841894626617432,0.6131906509399414,
lug,0.8658217191696167,,0.6070870161056519,
luo,0.7143246531486511,,0.6360923051834106,
mos,0.7639802098274231,,0.5751030445098877,
nya,0.8160346746444702,0.8201408982276917,0.6820580363273621,
pcm,,0.7249719500541687,0.6216676831245422,
sna,0.8134199976921082,0.79930579662323,0.6251869201660156,
swa,0.7616527080535889,0.7938722968101501,0.6370849609375,
tsn,0.8273098468780518,0.8045539855957031,,
twi,0.8642547130584717,0.8125730752944946,0.6568407416343689,
wol,0.7566236853599548,0.6784275770187378,0.6231018900871277,
xho,,0.7105487585067749,0.6032204627990723,
yor,0.707796573638916,0.5835960507392883,,
zul,,0.6922930479049683,0.6572889685630798,
