,LOC,ORG,PER,DATE
bam,0.9208427667617798,0.941480278968811,0.9621699452400208,0.9228300452232361
bbj,0.8810669183731079,0.9672292470932007,0.9655348658561707,0.8813778162002563
ewe,0.9415463209152222,0.979421079158783,0.9643067121505737,0.9159006476402283
fon,0.8730691075325012,0.976377010345459,0.9502368569374084,0.868088960647583
hau,0.8736502528190613,0.9447174668312073,0.9543600678443909,0.9281041622161865
ibo,0.9296123385429382,0.9836631417274475,0.9630610346794128,0.958451509475708
kin,0.9628377556800842,0.9840894341468811,0.9592083096504211,0.9657274484634399
lug,0.963629424571991,0.9323961138725281,0.9906653761863708,0.9541996121406555
luo,0.9501278400421143,0.9758352637290955,0.9652740359306335,0.9417536854743958
mos,0.9102025628089905,0.9736854434013367,0.9560009241104126,0.8295902609825134
nya,0.9355961084365845,0.9777525067329407,0.9535521268844604,0.9421892166137695
pcm,0.9343827962875366,0.9666269421577454,0.9696998000144958,0.8875988125801086
sna,0.9218037724494934,0.9717748761177063,0.9577448964118958,0.9435614347457886
swa,0.9735051989555359,0.9595087170600891,0.9721397161483765,0.9027483463287354
tsn,0.9396477341651917,0.9663673639297485,0.9637637734413147,0.9533287882804871
twi,0.9508278965950012,0.9838829636573792,0.9657064080238342,0.9371621608734131
wol,0.9088760614395142,0.9707359671592712,0.9585526585578918,0.9591634273529053
xho,0.8844946026802063,0.9648410081863403,0.948171079158783,0.9537014365196228
yor,0.8638187646865845,0.9570556879043579,0.9356205463409424,0.9119800329208374
zul,0.9153449535369873,0.9769359230995178,0.9541022181510925,0.9562097191810608
