,ORG,PER,DATE,LOC,Mean
lug,0.9941993945137191,0.9683185466505857,0.982765545218338,0.9934514870004223,0.9846837433457662
nya,0.9896704726963239,0.9716344551275315,0.9823955596993511,0.9912278591906971,0.9837320866784759
kin,0.9831705856085415,0.9636325033194354,0.9848757115805051,0.9930087070553141,0.9811718768909491
sna,0.9882487805360968,0.9658133589284719,0.9794689141806349,0.9896737621091267,0.9808012039385826
xho,0.9857303622301501,0.9539491801093745,0.9889667931052935,0.989585816083678,0.979558037882124
hau,0.9841672735418066,0.9674543851642561,0.9813531613665485,0.9829798264433292,0.9789886616289851
tsn,0.9814035782215464,0.9641720213601083,0.984564696607722,0.9828087275968524,0.9782372559465573
luo,0.9791874943512623,0.9612707117492789,0.9814127960207025,0.9891099265925396,0.9777452321784458
ibo,0.972032849278851,0.9667904906729994,0.9826246557465765,0.9850244073851531,0.976618100770895
wol,0.9815207916445469,0.9693428310909561,0.9741013296802347,0.9812126249914757,0.9765443943518033
zul,0.98478712821581,0.9662815336008439,0.9761423720363092,0.977649479498387,0.9762151283378375
twi,0.9873971391853679,0.9609561520042,0.9703995461108802,0.9772948019557202,0.9740119098140421
bam,0.9727071115950681,0.9663415172848353,0.9794914874077546,0.9705624419010631,0.9722756395471802
mos,0.9824526163816946,0.9613625927045759,0.9646945403769124,0.976805062035838,0.9713287028747551
ewe,0.9756920861348568,0.9602114777219731,0.9732556421367949,0.970367505868831,0.9698816779656139
yor,0.9702239966869791,0.9631975852151214,0.9596256569322539,0.9648893422242775,0.964484145264658
bbj,0.9624385102958553,0.9565837528667046,0.9650430493794636,0.9575882677900157,0.9604133950830098
swa,0.9622343845822907,0.9506591343563844,0.9607429194609299,0.9631752856788487,0.9592029310196134
fon,0.9651062194135471,0.9557604180341392,0.9433059996673772,0.9665000319226532,0.9576681672594293
pcm,0.9635455216805395,0.9515669173840842,0.9471778699122582,0.9647099097112461,0.956750054672032
